Date,TATAPOWER.NS,RAILTEL.NS,JKCEMENT.NS,DEEPAKFERT.NS,MMTC.NS,LALPATHLAB.NS,AARTIIND.NS,HEXT.NS,IGL.NS,BERGEPAINT.NS,SUPREMEIND.NS,UNOMINDA.NS,MOTILALOFS.NS,CHOLAHLDNG.NS,ZENTEC.NS,INDUSTOWER.NS,SBFC.NS,BAJAJHFL.NS,WELCORP.NS,HINDPETRO.NS,BIOCON.NS,GRAPHITE.NS,SRF.NS,KWIL.NS,BAJAJHLDNG.NS,WELSPUNLIV.NS,NLCINDIA.NS,SHYAMMETL.NS,CASTROLIND.NS,NHPC.NS,AIAENG.NS,UCOBANK.NS,PIIND.NS,VBL.NS,JMFINANCIL.NS,NATIONALUM.NS,BLUEJET.NS,JSL.NS,IRB.NS,ABLBL.NS,SUZLON.NS,PAYTM.NS,MAPMYINDIA.NS,TATACHEM.NS,BLS.NS,SUNPHARMA.NS,INDIAMART.NS,HSCL.NS,MAHSEAMLES.NS,WIPRO.NS,DELHIVERY.NS,AWL.NS,SUNTV.NS,ITC.NS,IEX.NS,COHANCE.NS,BASF.NS,MOTHERSON.NS,ELECON.NS,MCX.NS,UTIAMC.NS,KPRMILL.NS,INOXWIND.NS,DABUR.NS,CRAFTSMAN.NS,FORCEMOT.NS,ASHOKLEY.NS,CHOICEIN.NS,MGL.NS,WOCKPHARMA.NS,COALINDIA.NS,KARURVYSYA.NS,GMRAIRPORT.NS,GODREJCP.NS,PREMIERENE.NS,CDSL.NS,PCBL.NS,KPIL.NS,HBLENGINE.NS,ICICIPRULI.NS,PFIZER.NS,LATENTVIEW.NS,BHARTIHEXA.NS,JPPOWER.NS,CERA.NS,JBMA.NS,BRITANNIA.NS,POONAWALLA.NS,RHIM.NS,INDUSINDBK.NS,PRESTIGE.NS,MANYAVAR.NS,IREDA.NS,BSE.NS,CONCORDBIO.NS,CLEAN.NS,NAM-INDIA.NS,DRREDDY.NS,BDL.NS,GODREJPROP.NS,OFSS.NS,LEMONTREE.NS,AAVAS.NS,ANGELONE.NS,LTTS.NS,EIDPARRY.NS,FSL.NS,RPOWER.NS,BIKAJI.NS,SOBHA.NS,ATHERENERG.NS,HAVELLS.NS,INFY.NS,TARIL.NS,ACMESOLAR.NS,CGCL.NS,PPLPHARMA.NS,GPIL.NS,TORNTPHARM.NS,JSWENERGY.NS,RAINBOW.NS,LODHA.NS,DCMSHRIRAM.NS,POWERINDIA.NS,INTELLECT.NS,UBL.NS,HEG.NS,TATASTEEL.NS,LTFOODS.NS,ABBOTINDIA.NS,HONASA.NS,NESTLEIND.NS,DMART.NS,TBOTEK.NS,AMBUJACEM.NS,IRCON.NS,ITCHOTELS.NS,NATCOPHARM.NS,GILLETTE.NS,AIIL.NS,AUROPHARMA.NS,POWERGRID.NS,TECHM.NS,MPHASIS.NS,IIFL.NS,NH.NS,ABREL.NS,BANDHANBNK.NS,VGUARD.NS,WAAREEENER.NS,GVT&D.NS,SAPPHIRE.NS,GRSE.NS,MRF.NS,SAMMAANCAP.NS,REDINGTON.NS,BHEL.NS,GICRE.NS,IKS.NS,INOXINDIA.NS,MANKIND.NS,JINDALSAW.NS,LUPIN.NS,SWIGGY.NS,EXIDEIND.NS,ANANDRATHI.NS,FIRSTCRY.NS,CANBK.NS,IDEA.NS,ICICIGI.NS,SAREGAMA.NS,TTML.NS,AXISBANK.NS,NAVINFLUOR.NS,AGARWALEYE.NS,BALRAMCHIN.NS,POLYCAB.NS,SIGNATURE.NS,TATACOMM.NS,TATAINVEST.NS,J&KBANK.NS,SWANCORP.NS,AKZOINDIA.NS,BAYERCROP.NS,PIDILITIND.NS,GRANULES.NS,TRIDENT.NS,BRIGADE.NS,GLAXO.NS,TRIVENI.NS,BHARATFORG.NS,APOLLOTYRE.NS,SOLARINDS.NS,KIMS.NS,DEVYANI.NS,CIPLA.NS,FORTIS.NS,CREDITACC.NS,RITES.NS,DOMS.NS,HAL.NS,3MINDIA.NS,RAMCOCEM.NS,JUBLPHARMA.NS,SAIL.NS,GSPL.NS,AADHARHFC.NS,JSWINFRA.NS,FINPIPE.NS,MAHSCOOTER.NS,TRENT.NS,HDFCAMC.NS,UNIONBANK.NS,CUB.NS,SUNDRMFAST.NS,CRISIL.NS,GLENMARK.NS,PVRINOX.NS,CHENNPETRO.NS,GUJGASLTD.NS,AMBER.NS,APOLLOHOSP.NS,ECLERX.NS,JBCHEPHARM.NS,PAGEIND.NS,THERMAX.NS,MFSL.NS,UNITDSPR.NS,HUDCO.NS,BOSCHLTD.NS,TIINDIA.NS,ESCORTS.NS,DIVISLAB.NS,SCI.NS,AUBANK.NS,CARBORUNIV.NS,DLF.NS,RECLTD.NS,IPCALAB.NS,SIEMENS.NS,PNBHOUSING.NS,TVSMOTOR.NS,AFFLE.NS,NEWGEN.NS,ZEEL.NS,PGHH.NS,RELINFRA.NS,JUBLINGREA.NS,MAZDOCK.NS,360ONE.NS,OLECTRA.NS,BEL.NS,HONAUT.NS,M&M.NS,CUMMINSIND.NS,BAJAJFINSV.NS,JYOTICNC.NS,NTPCGREEN.NS,HINDZINC.NS,INDIGO.NS,PRAJIND.NS,MINDACORP.NS,GODFRYPHLP.NS,VMM.NS,STARHEALTH.NS,EIHOTEL.NS,JYOTHYLAB.NS,CYIENT.NS,SYRMA.NS,SHRIRAMFIN.NS,INDIACEM.NS,AJANTPHARM.NS,CANFINHOME.NS,ADANIENT.NS,TCS.NS,TATACONSUM.NS,APARINDS.NS,JIOFIN.NS,HCLTECH.NS,ALKYLAMINE.NS,USHAMART.NS,MRPL.NS,NSLNISP.NS,JWL.NS,IRCTC.NS,FIVESTAR.NS,CENTRALBK.NS,ENDURANCE.NS,KFINTECH.NS,MAHABANK.NS,ULTRACEMCO.NS,DIXON.NS,GAIL.NS,IOC.NS,TMPV.NS,APLLTD.NS,CHOLAFIN.NS,LLOYDSME.NS,NTPC.NS,HEROMOTOCO.NS,NBCC.NS,TATATECH.NS,ATUL.NS,TITAN.NS,LICI.NS,CONCOR.NS,PHOENIXLTD.NS,WHIRLPOOL.NS,THELEELA.NS,INDIANB.NS,KPITTECH.NS,VOLTAS.NS,ONGC.NS,RRKABEL.NS,GMDCLTD.NS,MAXHEALTH.NS,HOMEFIRST.NS,DBREALTY.NS,TORNTPOWER.NS,CESC.NS,NAUKRI.NS,ZYDUSLIFE.NS,JINDALSTEL.NS,COLPAL.NS,BATAINDIA.NS,PERSISTENT.NS,M&MFIN.NS,KIRLOSENG.NS,BPCL.NS,RBLBANK.NS,EMCURE.NS,OBEROIRLTY.NS,TIMKEN.NS,CGPOWER.NS,SUMICHEM.NS,VTL.NS,ELGIEQUIP.NS,ACC.NS,GESHIP.NS,PFC.NS,SHREECEM.NS,MARICO.NS,VIJAYA.NS,METROPOLIS.NS,CEATLTD.NS,COCHINSHIP.NS,ASTRAL.NS,PNB.NS,LAURUSLABS.NS,ADANIPORTS.NS,GODREJAGRO.NS,SAILIFE.NS,CAMS.NS,AFCONS.NS,NEULANDLAB.NS,VEDL.NS,HFCL.NS,ITI.NS,COFORGE.NS,PTCIL.NS,BBTC.NS,ASIANPAINT.NS,OLAELEC.NS,ATGL.NS,PGEL.NS,CCL.NS,SBIN.NS,ENRIN.NS,HDFCLIFE.NS,ARE&M.NS,ZFCVINDIA.NS,ETERNAL.NS,IDBI.NS,SYNGENE.NS,TECHNOE.NS,LT.NS,SAGILITY.NS,KIRLOSBROS.NS,RKFORGE.NS,SARDAEN.NS,INDHOTEL.NS,DEEPAKNTR.NS,ASAHIINDIA.NS,COROMANDEL.NS,NUVAMA.NS,GODIGIT.NS,ABB.NS,OIL.NS,CAMPUS.NS,ONESOURCE.NS,NUVOCO.NS,YESBANK.NS,BANKBARODA.NS,AEGISVOPAK.NS,IOB.NS,DATAPATTNS.NS,BALKRISIND.NS,MANAPPURAM.NS,IRFC.NS,ANANTRAJ.NS,NCC.NS,JSWCEMENT.NS,GRASIM.NS,CROMPTON.NS,RCF.NS,CHAMBLFERT.NS,JKTYRE.NS,NIVABUPA.NS,FINCABLES.NS,GRAVITA.NS,IFCI.NS,KAYNES.NS,KEI.NS,RADICO.NS,POLICYBZR.NS,LICHSGFIN.NS,POLYMED.NS,SONATSOFTW.NS,KEC.NS,NIACL.NS,ADANIPOWER.NS,BEML.NS,ASTRAZEN.NS,JSWSTEEL.NS,SUNDARMFIN.NS,CENTURYPLY.NS,FLUOROCHEM.NS,VENTIVE.NS,ADANIGREEN.NS,APTUS.NS,SCHAEFFLER.NS,APLAPOLLO.NS,TRITURBINE.NS,BAJFINANCE.NS,SBICARD.NS,MEDANTA.NS,AKUMS.NS,HDFCBANK.NS,NYKAA.NS,DALBHARAT.NS,MUTHOOTFIN.NS,ABSLAMC.NS,KSB.NS,EICHERMOT.NS,CAPLIPOINT.NS,NMDC.NS,HINDALCO.NS,IDFCFIRSTB.NS,ASTERDM.NS,ENGINERSIN.NS,SBILIFE.NS,HINDCOPPER.NS,BAJAJ-AUTO.NS,MARUTI.NS,TEJASNET.NS,BSOFT.NS,SCHNEIDER.NS,SONACOMS.NS,RVNL.NS,KOTAKBANK.NS,ADANIENSOL.NS,BANKINDIA.NS,SJVN.NS,FEDERALBNK.NS,AEGISLOG.NS,IGIL.NS,ICICIBANK.NS,INDGN.NS,MSUMI.NS,NAVA.NS,ACE.NS,EMAMILTD.NS,ABFRL.NS,TATAELXSI.NS,BHARTIARTL.NS,PATANJALI.NS,RELIANCE.NS,HAPPSTMNDS.NS,GLAND.NS,JUBLFOOD.NS,FACT.NS,ABCAPITAL.NS,PETRONET.NS,ALOKINDS.NS,CHALET.NS,BLUEDART.NS,BLUESTARCO.NS,HINDUNILVR.NS,ALKEM.NS,KALYANKJIL.NS,LTIM.NS,ERIS.NS,KAJARIACER.NS,HYUNDAI.NS,ZENSARTECH.NS,UPL.NS,NETWEB.NS,GODREJIND.NS,LTF.NS,TITAGARH.NS,LINDEINDIA.NS
1/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2019,-0.078497616,,0.026970103,0.084711894,-0.052524743,-0.058889167,-0.139057113,,0.036172276,-0.039743993,0.151916132,0.154984844,-0.110400748,-0.009030591,-0.070573386,0.008340497,,,0.043915169,-0.012595574,-0.037865907,-0.267867151,0.147744218,,0.115244562,-0.140137753,-0.052394031,,-0.021662666,-0.05022231,0.070872188,-0.017447244,0.085426893,-0.010584349,0.006782207,-0.148295677,,0.290046284,-0.068988734,,0.226954313,,,-0.171372013,-0.05008971,0.054795812,,0.001421599,0.019349433,0.002737416,,,0.155949789,-0.005780823,-0.031106461,,-0.021215221,0.160022185,-0.122589856,-0.067208724,,0.018526607,0.057226523,-0.009072527,,,0.067510625,,-0.009407923,-0.099406119,0.019797264,-0.210207861,0.069339505,-0.045119528,,0.006990419,-0.108671654,,,0.121619211,0.069483433,,,0.031327848,-0.00653204,-0.033763457,-0.040481803,0.048981402,0.034912164,-0.017505519,0.03356507,,,-0.031313015,,,0.340307183,-0.029215926,0.181616362,-0.040189034,-0.075165002,0.091532882,0.179576326,,-0.027675157,-0.071851562,-0.113677195,-0.590789593,,-0.068483876,,0.0062131,-0.016795429,-0.05153473,,-0.027178316,,0.079910523,0.001397372,-0.032351361,,,0.186463175,,0.029836629,-0.056010511,-0.14339627,0.05337165,,-0.0748257,,-0.071081355,0.062429235,,0.020979938,0.060412006,,-0.160054551,0.007972315,,-0.091092371,-0.02693808,0.137789799,0.041997918,-0.213278249,0.090644193,0.014197629,0.191939652,0.046774085,,-0.011776943,,0.013023142,-0.069001406,0.005656881,0.156819937,0.012549737,-0.103064609,,,,-0.068285661,-0.124290529,,-0.027961747,,,-0.071205082,-0.003094501,0.061374511,-0.085539951,-0.149227772,-0.014645657,-0.05113998,,0.319330317,,,0.193387834,-0.031160771,-0.057425679,0.211262037,0.01872173,-0.00367993,0.032752966,0.076195587,-0.090832061,-0.059885574,-0.049350595,0.335770616,0.043915176,0.067655681,-0.062257057,,,0.075558463,0.000221578,0.059309714,-0.030501375,,-0.07817728,0.139750065,0.120413545,0.117346319,0.030145571,-0.103237795,,,-0.072571879,-0.038859425,-0.078641719,0.009274457,-0.130588935,-0.035978511,-0.013404041,-0.112090231,-0.081004537,,-0.053852437,-0.063090509,-0.087646725,-0.135815556,-0.031680532,0.031923338,-0.037601072,-0.093752635,-0.005240627,,-0.032249573,0.012811621,0.046162213,0.000517695,0.101843928,-0.138781287,-0.004408729,0.072570654,0.002640016,0.096974303,0.055989919,-0.033485243,-0.003597129,-0.090549963,,0.064340627,0.231061696,0.094059027,-0.539859535,,,,0.013299653,-0.006560547,0.013472078,-0.046666742,-0.099655544,0.064376705,,,0.039099667,-0.04902634,0.088114796,0.051117545,-0.043474561,,,-0.07720294,-0.021456859,0.057200826,,0.128531933,0.043906107,-0.037355459,0.06537711,-0.05696737,-0.011667549,-0.046008418,0.019473862,,0.054009361,-0.050800673,0.002020955,-0.036243598,,0.021407248,,,-0.023781238,0.134348371,,-0.12016131,0.090824712,-0.024375146,0.05318148,0.060181616,,-0.061640037,0.057497345,,0.041563694,0.028138291,-0.096109084,,-0.025083701,0.033073941,,-0.094943353,0.037718133,-0.086633428,,8.74E-07,,0.050583877,0.094643706,,-0.09328084,,,-0.198015519,-0.014040034,-0.001282492,0.028643046,0.002766237,0.164541763,-0.014925157,0.155704787,0.105994209,-0.016598305,0.011199076,0.013242615,0.019728605,,0.117572355,0.012927272,-0.140066963,,-0.06035986,0.107256727,0.002812425,-0.108423506,0.086602048,0.059427543,-0.063122763,,,0.007417114,-0.037664767,-0.041181194,-0.063546767,-0.095963687,-0.034246906,-0.028743611,,,,0.435944456,-0.138076532,-0.06881837,-0.107127745,0.011141133,,-0.007153108,-0.001688458,,0.106849263,-0.031168287,0.049063812,-0.080223103,,-0.048522068,,0.096262424,,-0.222984229,0.0243039,-0.02530008,-0.012694277,,0.141604602,-0.010849002,0.09643124,-0.020033149,0.063727823,0.009038153,-0.014233605,,,-0.032015462,0.096547519,,,,0.194430927,-0.098272921,,-0.025647023,,0.098834117,0.235965377,,-0.056330231,0.079602606,,0.081289327,-0.014912152,-0.164829473,-0.098125578,-0.050965295,,-0.024388362,0.114198935,-0.073655864,,-0.047753285,-0.111548241,,0.062924028,-0.046519467,0.056657002,0.081321002,-0.009890222,0.061791756,0.055366479,0.269954557,0.027220804,0.173572727,0.03371317,,,-0.068079165,,0.028677402,0.083393182,-0.036393661,0.032347969,,,,0.002396162,,0.121695998,0.060712834,,-0.069453524,0.048975757,0.077486528,0.042765998,-0.057601078,-0.006405726,0.013227506,-0.016150514,-0.02409712,-0.010473592,0.139014054,0.031941132,-0.024201898,-0.045443958,0.051867127,,,-0.030413711,,-0.188084221,-0.007976755,-0.020314873,,,-0.035687306,,,-0.043912412,-0.081205452,-0.043055381,0.07896776,0.015964116,0.041572126,-0.134131207,0.0067281,,,0.011734556,-0.199220838,0.13811795,-0.014240553,-0.11333304,,-0.015594904,0.046210206,-0.013804269,-0.066363419,,-0.019904532,-0.025378924,0.010798701,,-0.09860885,0.119379742,,-0.016815556,-0.051604099,-0.065013049,0.040493854
3/31/2019,0.021160254,,0.067813027,0.000262706,0.034889953,-0.009942406,0.046763746,,-0.018933042,-0.008423873,-0.112056505,-0.027900234,-0.007516013,0.022800655,-0.047022721,0.007816288,,,0.144587304,0.14779351,-0.095373297,0.006105139,-0.004093237,,0.063375826,0.082178408,0.146899597,,-0.006732089,-0.000145455,-0.001066058,-0.055954954,0.039907514,-0.067282371,0.139943788,0.067712551,,0.040016109,0.000584999,,0.058393963,,,-0.016500284,0.100530104,-0.003973758,,-0.082706284,-0.040614427,-0.15128556,,,-0.071633582,0.014718863,-0.007419508,,0.051177776,-0.175669203,0.033176535,0.162209948,,0.003335111,-0.146709274,-0.133905862,,,-0.047763334,,0.084449073,0.020635976,-0.011702176,-0.046010283,0.162527164,-0.041350561,,0.034016393,0.070127272,,,0.03058739,-0.05571586,,,-0.045013768,0.073043188,-0.084330496,-0.059069964,0.097881197,0.051682717,0.163566714,0.145540653,,,0.001258687,,,0.042119569,-0.039532572,-0.127861775,0.15130127,-0.111719877,-0.010896868,0.020226345,,-0.066115451,0.033009274,0.031885205,-0.08134313,,0.02636104,,-0.008854694,-0.067274372,0.040066806,,0.292342565,,-0.142184705,0.000935818,-0.002219183,,,-0.022187144,,0.059261503,-0.04882129,-0.034076648,-0.060351145,,-0.093916034,,-0.031311232,-0.060569447,,0.021333304,-0.080281687,,-0.088718952,-0.057101045,,0.008290691,0.045640064,-0.142449689,-0.144937242,0.2346341,-0.026884159,0.056567259,0.016074911,0.00765689,,-0.125655461,,0.105489599,-0.081586806,0.165883474,0.061449918,0.038122182,0.025682831,,,,-0.025972132,-0.122973691,,-0.066807595,,,0.208797517,-0.102141055,0.007591959,-0.018627241,-0.072040769,0.028234006,0.147602651,,-0.039979919,,,-0.042215467,-0.071616323,0.320167163,-0.153351907,-0.071984846,-0.071235384,-0.008263481,0.121920396,0.059472912,0.159567494,-0.100623728,0.015231843,-0.107622658,-0.072040769,0.04033869,,,-0.124245326,-0.058311475,0.129975886,0.034453408,,0.063047679,-0.022277226,-0.016071053,-0.237069506,-0.021263381,0.105383582,,,-0.022309465,0.062602819,0.058902497,0.048182239,0.281064418,0.025533354,-0.008932514,-0.07160644,0.018060464,,0.087871588,0.142154832,0.121392839,-0.035183936,0.036449233,0.02513894,0.015928148,-0.074518113,0.038183482,,0.040987676,-0.131965641,-0.001509987,0.133023448,-0.071859377,0.002351289,-0.056944344,-0.027679886,0.10616204,0.113855367,0.112881461,0.024839145,-0.147375623,-0.028124098,,0.010716678,-0.123251449,-0.064482071,0.028936377,,,,0.040313865,0.057119491,-0.035479861,-0.056481273,-0.014167071,0.003797282,,,-0.048474341,0.206228294,0.01745882,-0.135284473,0.211213295,,,0.014997786,-0.045834963,-0.057014419,,0.047022334,0.096242044,-0.024538519,0.227357838,-0.002580342,-0.0635455,-0.044936967,-0.008788549,,-0.044523787,0.103970139,0.188296277,0.068404246,,-0.067028355,,,0.083331232,-0.187324579,,-0.005374091,-0.05049378,-2.94E-05,-0.024379827,0.053888149,,-0.133397419,0.105889616,,0.081233729,-0.110985104,0.156909081,,-0.02266376,0.034328924,,0.009291938,-0.026972591,0.020602552,,0.162821284,,0.033422113,-0.016615913,,-0.015510549,,,-0.086746614,-0.043022452,-0.002570389,-0.027059996,-0.017914731,-0.020398969,-0.075661894,0.024638227,-0.100123917,0.011092711,-0.041128079,0.071048787,0.112176643,,0.001947169,-0.075283609,0.275785435,,0.006198164,-0.158078554,0.076262403,-0.014387888,-0.024336884,0.028969969,-0.078222294,,,-0.071994687,0.0663747,-0.009853169,0.246769854,0.14343353,0.098129376,-0.013302896,,,,-0.265354476,-0.009967396,0.013065795,-0.035856524,-0.062008102,,0.004446995,-0.006711986,,0.074037586,-0.105649248,-0.04438678,0.113612642,,-0.012533612,,-0.140974103,,-0.031200737,-0.056876364,0.021568891,0.000467723,,-0.028986206,0.045250274,0.069412391,0.023489223,0.1098555,-0.05703102,0.050059549,,,-0.00044639,-0.013907991,,,,0.122421738,0.216078109,,-0.000612213,,0.046565911,0.044279123,,-0.011531118,0.229361135,,-0.003705365,-0.021802668,0.04868174,-0.001537978,-0.021953406,,0.124317088,0.156423717,0.019592665,,0.161516744,0.034717833,,0.051092622,-0.016403937,-0.080765947,0.082125908,0.039263695,-0.098001309,0.121802387,-0.1060577,-0.046605037,-0.117856394,0.132321363,,,0.012679331,,-0.075680092,0.136224955,-0.020156187,0.05889555,,,,0.036380408,,-0.214080282,0.083167795,,-0.042094864,-0.020206528,-0.044476782,0.000181156,-0.038324245,0.149188286,-0.084820396,0.006317467,-0.006964299,-0.010771578,-0.055423513,-0.106222447,0.011346116,-0.16725701,-0.015075468,,,0.03318547,,0.201725708,-0.000929577,0.04483471,,,0.071897631,,,-0.064640512,0.285324024,-0.056724499,-0.088241426,0.011250221,-0.034625153,0.003589504,0.032707097,,,0.078225273,0.103314753,0.000320509,0.021206192,0.398547425,0.154606475,0.076897831,0.005037415,-0.100177019,-0.073245075,,-0.098995748,-0.021815094,-0.007920839,,0.085123351,-0.013414996,,0.016084152,0.164674254,0.025061734,-0.091575163
4/30/2019,-0.067808412,,0.07712227,-0.017976901,-0.074431637,-0.043141715,0.0279394,,-0.000965959,-0.032046239,0.027106893,0.067514079,0.170612026,0.060699575,0.033416799,-0.1874255,,,-0.00590634,0.053606029,-0.037557634,-0.153833198,0.032152608,,-0.156660665,-0.120439579,-0.074895717,,-0.089145972,-0.066210402,-0.027617739,-0.070806668,0.002739058,0.061851873,-0.074408637,-0.038960135,,-0.061316083,-0.168175537,,0.038448548,,,-0.032596309,0.052362334,-0.052836033,,-0.061969361,-0.033678946,0.156535481,,,-0.067868427,-0.010897595,-0.039922457,,-0.095201847,-0.010251836,-0.101156895,0.048774895,,0.032933194,-0.047825991,-0.04666677,,,-0.0340207,,-0.08646882,-0.060694593,0.052581838,0.075511387,-0.182897656,-0.075527288,,-0.050115334,-0.133674166,,,0.032559333,-0.060181316,,,0.484602355,0.001102805,-0.047365353,-0.080147271,0.025503845,-0.024280127,-0.133238484,0.026684584,,,0.001143449,,,-0.040520775,0.064298381,-0.027467295,-0.059181459,0.031258713,-0.086029549,0.077189843,,0.109177511,-0.064453199,0.04213364,-0.447322458,,-0.017164434,,0.003141718,0.00296764,-0.092010505,,-0.06330331,,-0.090403047,-0.088608641,-0.002344484,,,0.041075445,,0.06801513,0.016641153,-0.244903492,0.08513569,,0.004733135,,-0.02830227,-0.135601349,,-0.064351557,-0.011368554,,-0.051969917,0.125758792,,0.049340782,-0.075170591,0.068054413,-0.011150221,-0.010394064,-0.075095677,-0.002140897,0.132204768,-0.031650432,,-0.083197296,,0.045008351,-0.075648799,-0.15803446,0.04505052,-0.025879646,-0.009113521,,,,-0.062960751,0.187678789,,-0.045954512,,,-0.136834689,-0.131838742,0.072187977,-0.031232051,-0.06457798,-0.033138059,-0.090687106,,0.098507985,,,-0.091997922,0.021455326,0.117997831,-0.007983328,-0.053457675,-0.070014346,-0.008382643,-0.053974539,-0.057064364,-0.101082432,-0.024730272,0.088281323,-0.060682208,-0.067823477,0.01089681,,,0.059564584,-0.001122485,0.027442474,-0.059426449,,-0.08930747,-0.06153523,0.077692933,-0.005232513,0.085193974,0.064267545,,,-0.084352742,0.030838878,-0.047506475,0.097826184,-0.154128848,-0.008196116,-0.014944568,-0.025240056,-0.033696862,,-0.057701619,0.085259579,-0.042659639,0.01296353,-0.018226223,-0.0531177,-0.063075701,-0.027409841,-0.062185244,,-0.080860051,-0.007972992,-0.022833989,-0.082972845,0.040387816,-0.099285727,0.080293962,-0.088637378,-0.125163324,-0.026787921,-0.022744743,0.0624479,-0.16066011,0.028610889,,-0.034855851,-0.038432796,-0.07444445,-0.217320661,,,,-0.187226457,-0.072725828,0.058545772,-0.031633558,-0.033836271,0.066284634,,,-0.011590489,0.039173116,-0.130856763,-0.093074531,-0.042675306,,,-0.079106127,-0.039575878,-0.110895105,,-0.146279598,0.030500906,-0.049530504,-0.094177539,-0.093409258,0.114608094,0.036122899,-0.022247421,,0.077362076,-0.004330835,-0.224389136,-0.048372049,,-0.107666717,,,-0.114110171,0.00933119,,0.315484774,0.165686947,-0.021911851,-0.021956351,-0.035546022,,0.054385291,-0.057703442,,-0.02792093,-0.020901128,-0.123172969,,-0.045554419,0.006026142,,-0.050609006,-0.094280364,-0.087426034,,-0.105716725,,-0.053079165,0.069913587,,-0.109493528,,,-0.286541925,-0.002597628,-0.041033214,0.01834281,-0.046652252,0.064323353,-0.044912085,0.013327407,-0.016261098,-0.082134123,-0.092059694,-0.030947387,-0.023362034,,-0.061826277,-0.047315334,-0.149038271,,0.020745389,0.077501053,-0.006589199,0.00025207,-0.03156778,0.06783968,0.049175615,,,-0.04869143,-0.067254243,0.058439379,-0.124993888,-0.072145386,0.014762311,0.005713937,,,,0.133147861,-0.078301773,-0.050256051,-0.056138338,-0.045721034,,-0.044146093,-0.038009282,,0.130881253,-0.186843608,-0.110914709,-0.04376752,,0.073419609,,-0.027927958,,-0.133110589,0.008886885,-0.089268977,-0.042908825,,-0.000332759,-0.07012814,-0.072125727,0.000397009,-0.054509812,-0.103740239,-0.139338886,,,0.113625514,-0.036507243,,,,-0.406922417,-0.11877969,,-0.025923903,,-0.092510996,-0.080770118,,-0.106989161,-0.124912814,,0.070189378,0.062135663,-0.047628271,-0.098681585,-0.05255778,,-0.103623835,0.028504764,-0.241674947,,-0.048691478,-0.133418444,,-0.085241202,-0.111560332,-0.026735788,-0.077261797,-0.07564803,-0.058041597,-0.133880931,0.188031693,0.054333447,-0.090941674,-0.155313225,,,0.101757224,,-0.007659801,0.081416712,-0.037268351,0.018015314,,,,-0.00903603,,0.14525533,-0.016991343,,-0.008180613,-0.04079107,-0.109970234,-0.022318137,0.002887528,-0.101399424,-0.065559427,-0.050432107,0.026449037,-0.065913112,-0.003426518,-0.00476264,0.10952839,-0.063694519,-0.034015952,,,0.018762361,,-0.181670625,-0.017472322,-0.025008005,,,0.001953518,,,-0.017356428,-0.110635613,-0.04192187,-0.042016162,-0.044764882,0.041862347,0.148664879,0.008720242,,,-0.105091816,-0.10679545,-0.023515351,-0.028897372,-0.255397623,-0.065131899,-0.099977353,-0.003508122,0.028429166,-0.028804022,,0.01069041,-0.027744092,0.016421579,,-0.010042098,0.027764859,,-0.056683714,-0.161881983,-0.127460438,-0.028817733
