Date,INDUSINDBK.NS,HCLTECH.NS,LT.NS,POWERGRID.NS,TCS.NS,ONGC.NS,NTPC.NS,SBIN.NS,HDFCBANK.NS,WIPRO.NS,TITAN.NS,ICICIBANK.NS,BAJFINANCE.NS,KOTAKBANK.NS,RELIANCE.NS,ULTRACEMCO.NS,MARUTI.NS,TECHM.NS,TATASTEEL.NS,AXISBANK.NS,INFY.NS,ITC.NS,ADANIPORTS.NS,BHARTIARTL.NS,HINDUNILVR.NS,ASIANPAINT.NS,SUNPHARMA.NS,GRASIM.NS,JSWSTEEL.NS,TATAMOTORS.NS
2019-01-31,1446.270751953125,400.6517028808594,1180.8902587890625,70.91345977783203,1678.3011474609375,92.24327850341797,86.59441375732422,270.9557189941406,488.39019775390625,127.11376190185547,972.3750610351562,351.6324157714844,251.20416259765625,249.97036743164062,545.69384765625,3404.797119140625,6221.60302734375,566.469482421875,38.982154846191406,718.8023071289062,627.197509765625,198.96426391601562,324.9691162109375,268.92755126953125,1573.7191162109375,1333.7701416015625,393.3733215332031,689.5260620117188,253.26437377929688,
2019-02-28,1415.81884765625,420.86822509765625,1161.707275390625,68.75144958496094,1652.7606201171875,100.64604949951172,89.88618469238281,248.2569122314453,487.82672119140625,127.01046752929688,1001.0833740234375,337.8353271484375,258.4382629394531,241.4804229736328,547.4280395507812,3701.94970703125,6398.2421875,642.5122680664062,40.924312591552734,705.7232055664062,614.436767578125,197.10780334472656,312.6862487792969,279.15277099609375,1546.408447265625,1326.7830810546875,413.531982421875,743.1292724609375,259.2593994140625,
2019-03-31,1749.3963623046875,432.4491882324219,1245.941162109375,76.84219360351562,1666.8018798828125,106.2243423461914,103.66343688964844,294.3465881347656,540.7174682617188,116.945556640625,1107.568115234375,386.4627685546875,292.2771911621094,266.8905029296875,604.77001953125,3781.7158203125,6179.5390625,597.2736206054688,41.4026985168457,776.489501953125,617.3655395507812,214.2088165283203,365.8961486816406,289.597412109375,1502.8984375,1413.4599609375,441.6797790527344,793.9113159179688,265.8537902832031,
2019-04-30,1543.2459716796875,472.56317138671875,1211.66357421875,72.24909973144531,1883.4952392578125,115.28646087646484,102.36524200439453,285.9960021972656,544.1572875976562,137.0523681640625,1131.2965087890625,393.1683349609375,302.04302978515625,276.00750732421875,619.355712890625,4466.52587890625,6245.25732421875,647.1171875,45.56504440307617,762.7141723632812,628.7036743164062,215.17271423339844,376.93157958984375,306.1797180175781,1568.765625,1381.499267578125,425.14410400390625,861.8598022460938,284.39215087890625,
2019-05-31,1542.141357421875,437.121826171875,1399.4486083984375,73.3731460571289,1830.3321533203125,117.16020965576172,101.75433349609375,325.257568359375,569.4931640625,131.47479248046875,1206.680419921875,408.798583984375,338.2527160644531,303.0001525878906,591.4962768554688,4605.1611328125,6435.85498046875,588.48876953125,39.930747985839844,803.940673828125,617.3236694335938,202.8527374267578,399.5781555175781,333.42333984375,1596.2550048828125,1328.7657470703125,380.73931884765625,847.4188842773438,250.58973693847656,
2019-06-30,1354.963134765625,425.959228515625,1395.540283203125,80.19493103027344,1870.890625,114.2984848022461,107.9397964477539,333.3313903808594,577.380126953125,128.76634216308594,1303.3028564453125,421.727294921875,359.13067626953125,294.0325012207031,557.2333984375,4407.5595703125,6121.83154296875,546.8880004882812,41.247318267822266,804.1893310546875,621.164794921875,199.42999267578125,393.628662109375,331.3680725097656,1606.982421875,1289.2779541015625,372.471435546875,874.1965942382812,255.10899353027344,
2019-07-31,1357.220703125,413.9163818359375,1262.6041259765625,81.70657348632812,1857.157958984375,94.60713195800781,96.63797760009766,306.5264587402344,531.9930419921875,121.78863525390625,1036.183349609375,410.6678466796875,317.8283996582031,302.6456298828125,518.612548828125,4216.18896484375,5124.15869140625,503.1037902832031,36.254486083984375,671.2970581054688,673.4801025390625,196.77188110351562,362.4882507324219,322.717041015625,1552.1910400390625,1443.9647216796875,396.43890380859375,753.93603515625,222.42076110839844,
2019-08-31,1347.8814697265625,441.0650329589844,1208.86181640625,78.64545440673828,1902.5406494140625,83.09528350830078,94.80918884277344,252.68597412109375,527.56494140625,116.78488159179688,1084.0025634765625,396.2083435058594,325.6909484863281,285.09893798828125,558.542724609375,3930.398681640625,5816.908203125,548.4918823242188,28.941495895385742,661.1395263671875,691.5126342773438,178.89344787597656,351.1109924316406,331.5114440917969,1691.7548828125,1534.241943359375,421.12762451171875,686.4260864257812,203.68666076660156,
2019-09-30,1336.0997314453125,433.14837646484375,1341.73876953125,78.07669067382812,1767.5712890625,90.3626937866211,91.57483673095703,249.87164306640625,581.3052978515625,110.08261108398438,1248.7464599609375,419.4692687988281,395.4273986816406,327.5216979980469,595.9861450195312,4210.70849609375,6379.29296875,564.9785766601562,30.250534057617188,682.1517333984375,683.6632080078125,189.23452758789062,397.4361267089844,350.8688049316406,1781.69580078125,1672.791015625,364.138916015625,704.9154663085938,215.39547729492188,
2019-10-31,1268.16259765625,466.89166259765625,1340.646728515625,77.80211639404297,1953.9697265625,97.15017700195312,95.39371490478516,288.2566833496094,582.6787719726562,119.0342788696289,1305.7862548828125,447.856201171875,393.61932373046875,313.58990478515625,655.08154296875,4018.6142578125,7180.62353515625,584.3515625,31.932987213134766,733.2882080078125,589.1135864257812,187.6324005126953,380.01019287109375,357.7513732910156,1965.718994140625,1721.0128173828125,405.2325134277344,742.2322387695312,213.56890869140625,
2019-11-30,1515.2862548828125,452.7976379394531,1210.9552001953125,75.8212661743164,1767.668701171875,90.32843017578125,90.6785888671875,315.4306945800781,603.80078125,109.11857604980469,1137.560302734375,495.7803039550781,398.17852783203125,321.6960144042969,693.9118041992188,4131.02880859375,6882.78466796875,602.103515625,35.872684478759766,735.97705078125,598.3505859375,179.43963623046875,366.8087158203125,422.94476318359375,1839.1650390625,1622.626953125,420.6133728027344,759.9010620117188,244.99537658691406,
2019-12-31,1458.2132568359375,456.2308044433594,1181.5128173828125,74.62493133544922,1861.0345458984375,88.30587768554688,92.7828598022461,307.9566650390625,602.4510498046875,112.83696746826172,1165.2708740234375,521.2174072265625,413.8693542480469,335.468505859375,677.3150024414062,3924.38525390625,6999.38330078125,602.7756958007812,39.611000061035156,750.9644165039062,628.2532348632812,173.10389709472656,351.3990173339844,435.70623779296875,1737.6871337890625,1697.5693359375,404.437744140625,717.9979858398438,252.95736694335938,
2020-01-31,1215.676513671875,476.53387451171875,1246.2222900390625,73.2912826538086,1793.94482421875,74.69662475585938,87.95082092285156,293.8390808105469,580.7608032226562,109.14429473876953,1165.0748291015625,508.4022216796875,426.68682861328125,336.9423522949219,631.5060424804688,4283.3076171875,6567.08740234375,629.8977661132812,36.81250762939453,726.267578125,666.7484130859375,171.24688720703125,354.663330078125,474.564208984375,1838.2161865234375,1707.745849609375,406.073974609375,752.0321044921875,234.83212280273438,
2020-02-29,1066.1856689453125,430.5645751953125,1080.80859375,71.19276428222656,1725.8642578125,63.04135513305664,83.04084014892578,279.5831604003906,557.720703125,102.06925964355469,1230.5504150390625,480.93402099609375,436.45513916015625,322.7217712402344,594.3756103515625,4092.717041015625,5968.27490234375,588.6216430664062,32.0336799621582,694.4005737304688,628.7257690429688,143.8648681640625,328.5484619140625,500.4217224121094,1965.1771240234375,1709.9329833984375,351.181640625,663.4953002929688,220.7815399169922,
