Date,INDUSINDBK.NS,HCLTECH.NS,LT.NS,POWERGRID.NS,TCS.NS,ONGC.NS,NTPC.NS,SBIN.NS,HDFCBANK.NS,WIPRO.NS,TITAN.NS,ICICIBANK.NS,BAJFINANCE.NS,KOTAKBANK.NS,RELIANCE.NS,ULTRACEMCO.NS,MARUTI.NS,TECHM.NS,TATASTEEL.NS,AXISBANK.NS,INFY.NS,ITC.NS,ADANIPORTS.NS,BHARTIARTL.NS,HINDUNILVR.NS,ASIANPAINT.NS,SUNPHARMA.NS,GRASIM.NS,JSWSTEEL.NS,TATAMOTORS.NS
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,-0.02105546575961037,0.050459094698540596,-0.016244509814238417,-0.030488008900490193,-0.015218083704697238,0.09109358570535186,0.03801366384075977,-0.08377312295514294,-0.0011537425711888316,-0.0008126136070014667,0.029523909177308072,-0.03923724891169644,0.02879769294819945,-0.03396380357095552,0.00317795757086059,0.08727468260006832,0.02839126176644924,0.1342398628773771,0.049821713371780874,-0.018195686675995137,-0.020345651870123826,-0.009330623171971641,-0.03779702999120638,0.03802220961850922,-0.017354220752600846,-0.005238579219118744,0.05124562288591905,0.07773920871508366,0.023671018332763527,
2019-03-31,0.23560748269500897,0.027516838868219207,0.07250870206560966,0.11768106807051959,0.00849564032123995,0.055424856459038274,0.15327441301925848,0.18565314250082898,0.10842117656273276,-0.0792447353707304,0.106369503254226,0.14393829626019006,0.13093621601451488,0.10522625247691075,0.10474797751960874,0.02154705482080077,-0.03418175157971859,-0.07040900183443954,0.011689528668875182,0.10027486106245065,0.00476659621819242,0.08675969643720993,0.17017025887793635,0.03741550218545897,-0.028136169226545493,0.06532859901553101,0.06806679489699952,0.0683354099198139,0.025435493887759675,
2019-04-30,-0.1178408707523626,0.09275999179986294,-0.027511401768437582,-0.059773070713850296,0.13000546855048833,0.08531112859931356,-0.012523170408056727,-0.02836990905998449,0.006361583521604652,0.1719330952028042,0.02142386840891164,0.01735113173082059,0.03341293442781956,0.0341600929761563,0.024117752018660177,0.18108448416866008,0.010634816133383795,0.08345181366624521,0.10053320279442457,-0.017740522640929846,0.01836535089709579,0.004499804072960245,0.030160008373864677,0.05725985528468858,0.043826772226583044,-0.022611672238792346,-0.0374381527818457,0.08558699815175053,0.06973141355613155,
2019-05-31,-0.0007157732973767095,-0.0749981110691349,0.15498116653442073,0.015557928470551818,-0.028225760718380566,0.016252982050552145,-0.00596792911674604,0.13728012231104092,0.04655984040330785,-0.040696674988621506,0.0666349719522279,0.03975459779839707,0.11988254224920492,0.09779677924471941,-0.044981317610088944,0.03103872174142608,0.030518783511269243,-0.09059938308121351,-0.12365392135678344,0.054052360581032355,-0.01810074498957881,-0.057256222521211986,0.060081397139441384,0.0889791851745314,0.017522936151034285,-0.03817122581632526,-0.10444643295780487,-0.016755530227904214,-0.11885846299190828,
2019-06-30,-0.1213755287447652,-0.02553658268224035,-0.0027927607858250214,0.09297386495916427,0.02215907730523803,-0.02442574029121236,0.06078820173194499,0.024822856735384757,0.013849091417293069,-0.020600529320365046,0.0800729297734799,0.03162611477635191,0.06172296396608945,-0.029596194228272754,-0.057925771908689194,-0.04290871845765776,-0.04879280817435827,-0.07069084610757326,0.03297134034276805,0.0003092979801337936,0.006222222925301946,-0.01687305182269172,-0.014889436086656604,-0.006164137564417471,0.006720365455001431,-0.029717648167717603,-0.021715338793494632,0.031599142357764176,0.018034483961753,
2019-07-31,0.0016661474408050658,-0.02827229902179651,-0.09525784302079743,0.01884960104877509,-0.0073401757602077344,-0.17228008646227766,-0.10470483750751436,-0.0804152636509814,-0.07860867189947862,-0.0541889036526505,-0.20495582090911035,-0.026224169920602947,-0.11500626189986163,0.02929311768716447,-0.0693082103794731,-0.043418722405419885,-0.1629696675839407,-0.08006065257600459,-0.12104622539140641,-0.16524998258175305,0.08422130173003017,-0.0133285447018342,-0.07911113791886515,-0.026107015768351283,-0.03409581902707304,0.1199793784466896,0.06434713101295642,-0.13756694989966023,-0.1281343788375533,
2019-08-31,-0.006881145694973445,0.06558969954904481,-0.042564655432870135,-0.037464783419195236,0.024436634595425666,-0.12168055633286357,-0.01892412075190586,-0.17564710348468715,-0.008323606206117495,-0.04108555491797328,0.046149374900894324,-0.03520972798512334,0.024738345712908227,-0.057977681360624644,0.07699423369426284,-0.06778403093081387,0.13519282938691246,0.09021616000043675,-0.20171269761369448,-0.015131202521500353,0.026775151441442047,-0.09085867923442659,-0.03138655743404939,0.027251127019803256,0.08991408864847283,0.06252037901221907,0.06227623087931122,-0.08954333734224229,-0.08422819995956521,
2019-09-30,-0.008740930523839063,-0.017948955148473056,0.10991905883835562,-0.007231997541378932,-0.07094164342461218,0.08745875784387125,-0.0341143316517567,-0.011137662327624032,0.10186491221737559,-0.057389881433790646,0.1519774048836342,0.05870882245220743,0.2141184780216263,0.14880013341722576,0.06703770143339138,0.07131841758508783,0.09668104532281796,0.03005822851210782,0.045230494199857585,0.03178180428374522,-0.011351095960429158,0.0578058047105412,0.13193871817147107,0.05839122957843834,0.05316427272207758,0.09030457866525143,-0.13532408034778043,0.026935718569622846,0.05748445423108528,
2019-10-31,-0.050847352327189066,0.07790237241152687,-0.0008138998741211712,-0.0035167253813588317,0.10545455148169092,0.07511377683538001,0.041702265711352826,0.15361903340509064,0.0023627414478586406,0.08131772763652112,0.04567764294095311,0.06767344948614307,-0.0045724574402280505,-0.04253700838157504,0.09915565729683551,-0.04562040769610498,0.12561432283039786,0.034289770692485844,0.05561730422058231,0.07496348994763413,-0.13829853716649143,-0.008466357041799322,-0.04384587274988838,0.019615788758182484,0.10328541678028502,0.028827152529747213,0.11285143005793441,0.05293793971687544,-0.008480069435323645,
2019-11-30,0.19486748598585324,-0.03018692726228578,-0.09673803363836797,-0.025460107147910804,-0.0953448883357948,-0.07021857331288994,-0.049428057627317945,0.09427018626142658,0.03624983488901656,-0.08330123821461788,-0.1288311555734173,0.10700779102266167,0.01158277509943706,0.025849395964115063,0.0592754621882563,0.027973461389758203,-0.04147813427751568,0.03037889220155887,0.12337390295902262,0.003666829418602635,0.0156794881743616,-0.043663910176708676,-0.03473979724343712,0.18223099828479494,-0.06438049154296954,-0.05716742098843308,0.037955639948280995,0.02380497951891547,0.14714907749478234,
2019-12-31,-0.037664829244616116,0.007582121054185542,-0.02431335429068826,-0.015778354797145733,0.05281863318882407,-0.022391095320691834,0.02320581916135267,-0.023694680541364366,-0.00223539201542311,0.034076612370379955,0.02435965040486554,0.05130720818991863,0.039406510696213815,0.04281212958320735,-0.02391773948414866,-0.05002229813978076,0.016940619013570135,0.0011163863992449397,0.104210644856781,0.020363903611867906,0.049975131016090746,-0.03530847068595644,-0.04201017539037111,0.030172910791746776,-0.05517607344535269,0.04618583628736683,-0.0384572381860423,-0.055142805118528426,0.03249853310444295,
2020-01-31,-0.16632460446171227,0.04450175189974481,0.054768320499128276,-0.01787135556139663,-0.036049691730627775,-0.15411491608915795,-0.052079003489366005,-0.04584276241179874,-0.036003334360630856,-0.0327257353006305,-0.00016823978548274887,-0.024587025239746985,0.030969856148257868,0.00439339732286137,-0.06763316890341642,0.09145951277948217,-0.061761998144786334,0.044995295101387,-0.07064937586348563,-0.032886829037628296,0.061273346616406155,-0.01072771854858423,0.009289476017623866,0.0891838762470738,0.057852216765378994,0.005994755829077825,0.004045691809073881,0.04740141243228413,-0.0716533555027219,
2020-02-29,-0.12296926283048337,-0.09646596343965841,-0.13273209571935807,-0.02863257805835362,-0.03795020085743084,-0.1560347560669194,-0.05582643484627281,-0.048516080198834355,-0.03967227121700734,-0.06482276615693494,0.05619860999657078,-0.05402848278837724,0.022893396026827606,-0.04220478950725781,-0.05879663792774337,-0.04449612150364779,-0.09118387853133914,-0.06552828929933352,-0.12981532568622045,-0.04387777363929979,-0.057026973438132456,-0.15989790815797367,-0.07363283979290991,0.05448685960340871,0.0690674679239538,0.0012807138659203243,-0.1351781631343869,-0.11773008581728506,-0.059832456982663595,
2020-03-31,-0.6818079529499749,-0.1833070139502181,-0.30965207301029685,-0.09115438255743147,-0.08034782165864585,-0.20206066678434043,-0.204771741096764,-0.3503300976130127,-0.26811868112049253,-0.11176318103883998,-0.25571938727479293,-0.34891904092365844,-0.5026942134822269,-0.20014209054664767,-0.16174297229995127,-0.23100533060315975,-0.3174866176766197,-0.22998375047970354,-0.2937786850916536,-0.4564749554344405,-0.12327421601870803,-0.13085289353531193,-0.257518106283223,-0.15778415410000557,0.05690318075381229,-0.06938712804485458,-0.05524283251300022,-0.30718857568325597,-0.3795077924125271,
2020-04-30,0.3326217550451338,0.24553159385685874,0.1101422951756772,0.018541568454418567,0.1031432131238319,0.16983893439104736,0.1288599907157577,-0.03225807806567127,0.16231567491946786,-0.029232512738354255,0.03893115766129562,0.17420848502686748,0.04616843183595187,0.0471820208300453,0.3162739192860018,0.08920291586951734,0.2496327936172167,-0.03404085015133951,0.10645408130143275,0.17387868606201473,0.11535445495001206,0.06027942289828769,0.15439719030588472,0.16647771627144925,-0.04502950372616776,0.05532551405313302,0.31833681450709417,0.060491412562156954,0.235213613562415,
2020-05-31,-0.15913695665659777,0.012326667130724944,0.03866079939954803,-0.02776918206688128,-0.020899090933745867,0.04130170792232768,0.029458051718387113,-0.153280777238752,-0.05005976280899482,0.11442799396072978,-0.08252153544202578,-0.12679204772170427,-0.15721929948936364,-0.0981432546410731,0.008377144612120135,0.10484385008502839,0.04702543743538912,-0.028924343855648904,-0.01039224251933868,-0.13474934952561213,-0.02109554890321408,0.08404282868182,0.11616679329713553,0.07447017451161542,-0.06271063311668335,-0.042986401493055326,0.021100196682972028,0.16696373526154984,0.019651149400981893,
