date,ticker,forecasted_vol_ann
2026-02-27,BHARTIARTL.NS,0.19487329328063563
2026-02-27,HDFCBANK.NS,0.1834456262487756
2026-02-27,HINDUNILVR.NS,0.19777785199454956
2026-02-27,ICICIBANK.NS,0.19386151274593705
2026-02-27,INFY.NS,0.2275487491501393
2026-02-27,ITC.NS,0.1902388704539458
2026-02-27,RELIANCE.NS,0.20032388861337336
2026-02-27,SBIN.NS,0.20809640242383026
2026-02-27,TCS.NS,0.22658946102498218
2026-02-27,^NSEI,0.13846593033567767
