date,ticker,adjusted_close,close,high,low,open,volume,mom_1m,mom_3m,mom_6m,mom_12m,vol_3m,vol_12m,volume_ratio,rsi,macd_diff,bb_pband,atr,cci,dist_52w_high,year_month,monthly_return,excess_return,target_return,mom_1m_rank,mom_3m_rank,mom_6m_rank,mom_12m_rank,vol_3m_rank,vol_12m_rank,volume_ratio_rank,rsi_rank,macd_diff_rank,bb_pband_rank,atr_rank,cci_rank,dist_52w_high_rank
2015-11-30,ADANIENT.NS,43.5262336730957,44.89986038208008,45.47200775146485,44.46393966674805,44.8181266784668,2773913.0,-0.10239663430430901,0.1548702330562084,-0.6187155169037597,,0.562926097214046,,0.5086970222389249,50.266781320753296,0.16747059156638966,0.5343276424327832,1.889581386162337,7.770590092580597,,2015-11,-0.1082251187136216,-0.1082251187136216,0.0121358710641699,0.0851063829787234,0.9574468085106383,0.02127659574468085,,1.0,,0.02127659574468085,0.5106382978723404,0.425531914893617,0.48936170212765956,0.0851063829787234,0.48936170212765956,
2015-12-31,ADANIENT.NS,44.05446243286133,45.44476318359375,45.798946380615234,44.8181266784668,45.553741455078125,4286718.0,0.023312802002141586,0.03860513776480978,-0.0905024132538298,,0.43887059022976715,,0.6825263007439963,57.58423302341043,0.3927082890883616,0.776008029346178,1.6024314918367,82.94547605165681,,2015-12,0.0121358710641699,0.0121358710641699,-0.1264986539942069,0.574468085106383,0.574468085106383,0.2978723404255319,,0.9787234042553191,,0.23404255319148937,0.574468085106383,0.3829787234042553,0.5531914893617021,0.0851063829787234,0.5957446808510638,
2016-01-29,ADANIENT.NS,38.481632232666016,39.69605255126953,39.968505859375,38.25206756591797,39.2601318359375,4584955.0,-0.1264986539942069,-0.20642702814750247,-0.12177957241669546,-0.4738931772104512,0.4716086833738782,0.6721651684567581,0.9177387744009626,42.23530388056381,-0.21642916721045724,0.3070455301294154,2.2137662237882143,-69.21734379984039,-0.6647082750678512,2016-01,-0.1264986539942069,-0.1264986539942069,-0.1935483695091333,0.14893617021276595,0.1276595744680851,0.2765957446808511,0.0425531914893617,1.0,1.0,0.3191489361702128,0.2978723404255319,0.3404255319148936,0.2553191489361702,0.06382978723404255,0.2553191489361702,0.02127659574468085
2016-02-29,ADANIENT.NS,31.0335750579834,32.01294708251953,33.40244674682617,31.7132511138916,33.07550430297852,8277215.0,-0.19354836950913334,-0.2870144637125869,-0.17659422754204956,-0.6873761458145355,0.4751939508930517,0.6596708856339597,0.9734564109625569,26.86906518487062,-0.1903723378901121,0.1579069781211208,1.9156457794263972,-94.92431167222921,-0.7296034417383734,2016-02,-0.1935483695091333,-0.1935483695091333,0.2693384131101806,0.0425531914893617,0.0851063829787234,0.2127659574468085,0.02127659574468085,0.9574468085106383,1.0,0.3404255319148936,0.06382978723404255,0.48936170212765956,0.2553191489361702,0.0425531914893617,0.3191489361702128,0.02127659574468085
2016-03-31,ADANIENT.NS,39.39210891723633,40.21371078491211,40.81310272216797,39.50534057617188,39.66880798339844,9873493.0,0.23262246258306174,-0.11009968802142567,-0.0488054391530629,-0.5425109642875718,0.4971577619202032,0.6629712800669394,1.0732211981189625,66.5917024649704,0.5627820904375449,1.036071482163139,1.6159292548037278,183.13782487210324,-0.6567752618257324,2016-03,0.2693384131101806,0.2693384131101806,0.1747967467865148,0.8936170212765957,0.14893617021276595,0.3404255319148936,0.02127659574468085,0.9361702127659575,1.0,0.3191489361702128,0.7446808510638298,0.5319148936170213,0.9361702127659575,0.0425531914893617,0.8936170212765957,0.02127659574468085
2016-04-29,ADANIENT.NS,46.2777214050293,47.24293518066406,48.3872299194336,45.33578109741211,45.77170181274414,6954309.0,0.2675437776197742,0.18791692766593537,-0.08740750180146228,-0.5078954225946868,0.42237213473916563,0.6705477914529088,1.2256848852040765,69.09491772809201,0.1229181905594956,0.897685524611047,1.7539214489160766,116.6631578169868,-0.5967806941762172,2016-04,0.1747967467865148,0.1747967467865148,-0.1597461700095133,1.0,0.8723404255319149,0.3191489361702128,0.02127659574468085,0.8936170212765957,1.0,0.6382978723404256,0.9361702127659575,0.574468085106383,0.9361702127659575,0.06382978723404255,0.9148936170212766,0.02127659574468085
2016-05-31,ADANIENT.NS,38.885032653808594,39.69605255126953,41.05830764770508,39.17839813232422,41.05830764770508,6312199.0,-0.1631245966368431,0.20480685108538643,-0.07520499810431813,-0.661193433955461,0.44030156802719056,0.6641226953422725,0.7989488214533371,45.417139708727674,-0.030311190764703788,0.38134402811521984,1.7286265476156364,-31.766677161939093,-0.6606597187452729,2016-05,-0.1597461700095133,-0.1597461700095133,0.1908029820636294,0.0425531914893617,0.6382978723404256,0.2127659574468085,0.02127659574468085,0.9148936170212766,1.0,0.19148936170212766,0.19148936170212766,0.2553191489361702,0.1702127659574468,0.0851063829787234,0.14893617021276595,0.02127659574468085
2016-06-30,ADANIENT.NS,46.30441284179688,47.27017974853516,47.81508255004883,45.3630256652832,45.553741455078125,9513478.0,0.15435798664099387,0.19655163066113146,0.043564412274873954,-0.10120927482902231,0.4850462990569499,0.517246487475614,0.8867483644772395,67.08286393145173,0.4616572939374126,1.1171747190031711,1.9689387437363253,198.4042076914328,-0.11365615528891038,2016-06,0.1908029820636294,0.1908029820636294,-0.0703168714488802,0.9574468085106383,0.8085106382978723,0.3404255319148936,0.23404255319148937,1.0,1.0,0.574468085106383,0.7872340425531915,0.7021276595744681,0.8936170212765957,0.10638297872340426,0.851063829787234,0.3829787234042553
2016-07-29,ADANIENT.NS,43.048431396484375,43.946285247802734,44.73638916015625,43.64658737182617,43.97352981567383,7206920.0,-0.031812544693855416,-0.07352081429831414,0.09980382657563691,-0.010017563699663778,0.44072965635651057,0.5170319356806345,1.1840209438239484,48.57854311126131,-0.16934590621664258,0.1922888374055446,1.6570294028619714,-97.16146519350069,-0.17598108147696623,2016-07,-0.0703168714488802,-0.0703168714488802,-0.0973344174970988,0.06382978723404255,0.0425531914893617,0.2553191489361702,0.2978723404255319,1.0,1.0,0.8085106382978723,0.14893617021276595,0.40425531914893614,0.0851063829787234,0.0625,0.06382978723404255,0.1702127659574468
2016-08-31,ADANIENT.NS,38.85833740234375,39.66880798339844,40.29544448852539,39.55982971191406,40.13197326660156,3876489.0,-0.06366562322911684,-0.03127090108577946,0.2219793813592026,-0.1158274019483515,0.39837661182279044,0.4911308507293641,0.9888795951862511,39.591928188928506,-0.08844890066005873,0.19652151521553507,1.3891903926705986,-99.80836130289822,-0.23965735287081513,2016-08,-0.0973344174970988,-0.0973344174970988,-0.0975272125405439,0.125,0.14893617021276595,0.3617021276595745,0.23404255319148937,1.0,1.0,0.6808510638297872,0.10416666666666667,0.5106382978723404,0.125,0.041666666666666664,0.125,0.06382978723404255
2016-09-30,ADANIENT.NS,35.0685920715332,35.800010681152344,36.126949310302734,34.49224853515625,35.309600830078125,5643033.0,-0.10429428186790002,-0.21128436466840006,-0.028824605786408664,-0.14831630494820336,0.35307222958015144,0.44764082425797347,0.7093716694089206,33.750951410326095,-0.16755276829456578,-0.07579699131149494,1.4021857871393533,-303.4695018491661,-0.3138114518210229,2016-09,-0.0975272125405439,-0.0975272125405439,0.0182647249473268,0.020833333333333332,0.02127659574468085,0.1276595744680851,0.1276595744680851,0.9361702127659575,0.9787234042553191,0.0851063829787234,0.10416666666666667,0.6875,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.02127659574468085
2016-10-28,ADANIENT.NS,35.709110260009766,36.45389175415039,36.91705703735352,36.07246017456055,36.590118408203125,4370843.0,-0.051063818140237194,-0.1930036045710085,-0.21982506146601655,-0.29655235900224053,0.35013439288617165,0.42470775937418714,0.8177995848653699,41.364653282017294,0.009486853834922315,0.34048752714555863,1.1587780695082377,-67.75169128367185,-0.29581956174082913,2016-10,0.0182647249473268,0.0182647249473268,0.0171897468723456,0.16666666666666666,0.020833333333333332,0.02127659574468085,0.02127659574468085,0.8958333333333334,0.9787234042553191,0.23404255319148937,0.22916666666666666,0.625,0.4375,0.041666666666666664,0.4166666666666667,0.02127659574468085
2016-11-30,ADANIENT.NS,36.322940826416016,37.080528259277344,37.38022232055664,36.235931396484375,36.235931396484375,3278166.0,0.017189746872345646,-0.0709899624848126,-0.08164657096033479,-0.11785290966095974,0.37709785801045803,0.4260156125493107,0.6793018100301931,58.32660368455965,0.3808318689611172,1.1473854499907072,1.431782501744756,195.9100865597253,-0.23681059730466691,2016-11,0.0171897468723456,0.0171897468723456,0.1249083029216724,0.7916666666666666,0.3333333333333333,0.23404255319148937,0.06382978723404255,0.8541666666666666,0.9787234042553191,0.02127659574468085,0.8541666666666666,0.3541666666666667,1.0,0.020833333333333332,0.9791666666666666,0.0851063829787234
2016-12-30,ADANIENT.NS,40.85997772216797,41.712188720703125,42.03912734985352,39.58707427978516,39.968505859375,9296640.0,0.1399851637574221,0.07589591715543631,0.013236343437540654,-0.04855512473415169,0.3789100394470383,0.4217994519765002,0.7007657685598813,68.7650794068121,0.0592573825542454,1.2277984397257868,1.3789054058849881,213.5854476863358,-0.141481904206188,2016-12,0.1249083029216724,0.1249083029216724,0.1384715323159933,1.0,0.9166666666666666,0.574468085106383,0.2127659574468085,0.8333333333333334,0.9787234042553191,0.3191489361702128,0.9791666666666666,0.3958333333333333,1.0,0.041666666666666664,0.9791666666666666,0.5531914893617021
2017-01-31,ADANIENT.NS,46.51792144775391,47.48814010620117,50.9210205078125,46.61629867553711,50.13091278076172,19334140.0,0.1384715323159933,0.30561774366478955,0.05190111137861653,0.2652816945469616,0.4605457895238402,0.4243602560607262,1.1962029845738644,64.19265741563366,0.4538972394330445,0.8604590430262882,1.8971492390988147,191.62155156480338,-0.058855154430673906,2017-01,0.1384715323159933,0.1384715323159933,0.130235254002782,0.8958333333333334,1.0,0.625,0.5319148936170213,0.9583333333333334,0.9787234042553191,0.8541666666666666,0.7291666666666666,0.4375,0.8125,0.0625,0.9375,0.7021276595744681
2017-02-28,ADANIENT.NS,52.5761947631836,53.67277145385742,54.89879989624024,51.820106506347656,52.31051635742188,14953530.0,0.0637150835854563,0.4823177380161372,0.3159652133462465,0.5899773244932391,0.44681276133369763,0.4178344084816576,1.990337406310577,65.42246561174956,-0.08648047706242323,0.9211127338582342,2.176966175715853,135.087015223933,0.0,2017-02,0.130235254002782,0.130235254002782,0.1020303668396536,0.7708333333333334,1.0,0.9791666666666666,0.8297872340425532,0.9791666666666666,0.9787234042553191,0.9583333333333334,0.8541666666666666,0.5833333333333334,0.9166666666666666,0.0625,0.875,0.9893617021276596
2017-03-31,ADANIENT.NS,57.9405632019043,59.14902877807617,60.04811477661133,57.3236083984375,57.95024490356445,12821532.0,0.1076531241043801,0.48596825268865596,0.5397162354166227,0.5846717189685424,0.46437005360286204,0.421143893241473,1.2717037903029915,69.54341101774759,0.11130658016446082,0.9139929165459211,1.799791556316613,116.74591894039884,0.0,2017-03,0.1020303668396536,0.1020303668396536,0.0036849591056444,0.9583333333333334,1.0,1.0,0.8723404255319149,0.9791666666666666,1.0,0.875,0.9166666666666666,0.625,0.875,0.0625,0.8125,0.9468085106382979
2017-04-28,ADANIENT.NS,58.15407180786133,59.36698913574219,64.67977142333984,58.467899322509766,63.64446258544922,72140018.0,0.04208509423869922,0.3678592741851183,0.6140739261593895,0.3278488918000344,0.7409627293790167,0.49375529272298274,3.122516993026899,40.936639984984325,-1.5801087481672864,0.24177098725500507,5.634038800286135,-67.7819239804422,-0.2739088562715194,2017-04,0.0036849591056444,0.0036849591056444,0.0720514700774517,0.6041666666666666,0.9583333333333334,1.0,0.6595744680851063,1.0,1.0,1.0,0.20833333333333334,0.14583333333333334,0.1875,0.20833333333333334,0.25,0.06382978723404255
2017-05-31,ADANIENT.NS,62.34415817260742,63.64446258544922,65.76957702636719,62.69088745117188,64.4618148803711,15218036.0,0.035920110062748645,0.21603311437543105,0.7804877597061475,0.6555636944620509,0.675733535209771,0.49091624527847527,1.3707478601329939,48.37285275401184,-0.3114055988737864,0.42098988953499367,3.876780410273502,-9.591712544587509,-0.22159292195566416,2017-05,0.0720514700774517,0.0720514700774517,0.1352737633700536,0.6458333333333334,0.9791666666666666,1.0,0.851063829787234,1.0,1.0,0.875,0.25,0.3958333333333333,0.3333333333333333,0.125,0.3541666666666667,0.10638297872340426
2017-06-30,ADANIENT.NS,70.7776870727539,72.25389862060547,73.18023681640625,71.13685607910156,72.47186279296875,7870773.0,0.1352737633700536,0.26950671439909035,0.8702392499990173,0.7076621830509848,0.6862410216746206,0.488759144753992,0.9731200131221777,58.05378928847706,-0.03157411596469162,0.6532393564613659,2.8225144687356654,58.70088272340427,-0.11629486707471981,2017-06,0.1352737633700536,0.1352737633700536,0.0453336449292243,1.0,1.0,1.0,0.9148936170212766,1.0,1.0,0.6875,0.8333333333333334,0.7083333333333334,0.7083333333333334,0.10416666666666667,0.75,0.2765957446808511
2017-07-31,ADANIENT.NS,73.98629760742188,75.14187622070312,76.14994812011719,74.6787109375,75.57779693603516,3185169.0,0.045333644929224315,0.22936768748112302,0.7326403985729772,0.6986670127924659,0.36373292935427565,0.47777737876619025,0.4765623473873145,55.63042153611421,-0.27928127001119973,0.5469040704526199,2.1360563456164323,5.406526010798582,-0.0762332923565523,2017-07,0.0453336449292243,0.0453336449292243,-0.0387962628017107,0.3958333333333333,0.9375,1.0,0.9166666666666666,0.9583333333333334,1.0,0.041666666666666664,0.375,0.2916666666666667,0.2916666666666667,0.041666666666666664,0.2708333333333333,0.2916666666666667
2017-08-31,ADANIENT.NS,71.11590576171875,72.22665405273438,72.98951721191406,69.77460479736328,72.47186279296875,43525545.0,-0.03879626280171078,0.14069878952933612,0.387127501595643,0.7895715977122031,0.473104174194668,0.5040164030111481,0.7066941452937507,59.87804026237026,1.0331838572382526,0.7266667042780632,3.415305568014934,59.71590429983123,-0.11207198831375864,2017-08,-0.0387962628017107,-0.0387962628017107,-0.1225951326123468,0.20833333333333334,0.7083333333333334,0.8541666666666666,0.9791666666666666,1.0,1.0,0.14583333333333334,0.6458333333333334,0.7916666666666666,0.6875,0.10416666666666667,0.6458333333333334,0.25
2017-09-29,ADANIENT.NS,62.39744186401367,63.372013092041016,64.13487243652344,62.90884780883789,63.20854187011719,4897720.0,-0.12259513261234689,-0.11840236033887341,0.11919412294818987,0.6326792880262775,0.46732922064822185,0.5092464702258837,0.5319413776266145,38.38555474455223,-0.9173872909467616,0.10293672413761214,2.7616740037573955,-125.84306015568971,-0.22092764065665094,2017-09,-0.1225951326123468,-0.1225951326123468,0.1375750552588277,0.020833333333333332,0.08333333333333333,0.5,0.9583333333333334,0.9791666666666666,1.0,0.020833333333333332,0.25,0.625,0.22916666666666666,0.10416666666666667,0.20833333333333334,0.125
2017-10-31,ADANIENT.NS,70.98177337646484,72.0904312133789,73.398193359375,70.8644027709961,73.398193359375,5377681.0,0.1474413540605759,-0.041223169371156,0.22058131391015423,0.9701084735397492,0.49240806619932137,0.505591416451608,0.654052710499482,61.719254372345596,0.847858979295242,0.893634945042382,2.609366384941551,129.73622997810318,-0.1137467177693644,2017-10,0.1375750552588277,0.1375750552588277,0.1080878052796714,0.8958333333333334,0.08333333333333333,0.6875,1.0,0.9583333333333334,1.0,0.10416666666666667,0.5714285714285714,0.5208333333333334,0.7142857142857143,0.061224489795918366,0.673469387755102,0.14583333333333334
2017-11-30,ADANIENT.NS,78.65403747558594,79.88252258300781,81.46273040771484,79.06517028808594,79.82803344726562,4958806.0,0.10142742780622571,0.10599783034648369,0.2616103862983059,1.2462818503222781,0.4383246440490574,0.515061088244342,1.045794659321665,51.057282627420264,-0.931359106720111,0.24413797285248395,3.62516368361826,-70.14566551147654,-0.08603503608220009,2017-11,0.1080878052796714,0.1080878052796714,0.1347202372372553,0.8979591836734694,0.6666666666666666,0.7291666666666666,0.9583333333333334,0.9375,1.0,0.6041666666666666,0.5306122448979592,0.4489795918367347,0.3469387755102041,0.12,0.3877551020408163,0.375
2017-12-29,ADANIENT.NS,89.25032806396484,90.64431762695312,91.67963409423828,89.30931091308594,89.90869903564453,7840092.0,0.1281787901343201,0.4427579421116854,0.2548439793020052,1.3989661547648722,0.4135016860563192,0.5185794313266774,1.290434180083497,68.20319424386928,0.48826800389114844,0.8486623008914532,3.7388108551783925,108.37858842421217,0.0,2017-12,0.1347202372372553,0.1347202372372553,0.2816351788250846,0.98,0.9375,0.6458333333333334,0.9583333333333334,0.9583333333333334,1.0,0.9166666666666666,0.86,0.4489795918367347,0.72,0.14,0.68,0.9270833333333334
2018-01-31,ADANIENT.NS,114.38636016845705,116.17294311523438,119.1971435546875,113.96609497070312,114.40201568603516,14190496.0,0.2839504830127695,0.6018030160952217,0.5460479016723019,1.6787450525664123,0.44249432993395854,0.528950882651734,1.4230235498144739,71.69489291416332,0.055525932697904956,0.855403878723711,5.0841893934351345,148.66405022794,-0.005597112680717498,2018-01,0.2816351788250846,0.2816351788250846,-0.045262711576699,1.0,1.0,0.8958333333333334,1.0,0.9795918367346939,1.0,0.9583333333333334,0.94,0.58,0.9,0.18,0.98,0.9375
2018-02-28,ADANIENT.NS,109.20892333984376,110.91464233398438,113.3122100830078,110.34249877929688,111.67750549316406,7114891.0,-0.04593399441913093,0.3674840230319021,0.7112231598358025,1.163932379191786,0.407896091461323,0.5071752370648428,0.8884496219248607,51.494362318088314,-0.7531880142074963,0.4278467651568284,4.932326814083408,-6.160949480622972,-0.07245388863548907,2018-02,-0.045262711576699,-0.045262711576699,-0.2316384839927144,0.52,0.98,0.9791666666666666,1.0,0.98,1.0,0.20833333333333334,0.68,0.28,0.38,0.12,0.52,0.7083333333333334
2018-03-28,ADANIENT.NS,83.91193389892578,85.22254943847656,88.2195053100586,84.29621887207031,86.58480834960938,21470217.0,-0.23929972863516313,-0.04166667755829834,0.34076269656957625,0.5036500940763513,0.5144697645399516,0.5298561950053158,1.6003543760327992,36.539227251929944,-0.0004217498229159844,0.29649119822067005,5.248752362230285,-62.66361931134176,-0.28730926370530185,2018-03,-0.2316384839927144,-0.2316384839927144,0.0547810816106371,0.02,0.48,0.9166666666666666,0.875,1.0,1.0,0.9583333333333334,0.16,0.48,0.42,0.18,0.46,0.041666666666666664
2018-04-30,ADANIENT.NS,88.50872039794922,89.89112854003906,92.6501007080078,88.92869567871094,91.33477783203124,3973908.0,0.054781081610637106,-0.19723731249433007,0.25929572015860525,0.1058258003953172,0.5816243019892413,0.5255144688498432,0.9733195206211793,48.204445703653604,0.41990556899109754,0.47118445172838663,4.51622068385113,2.382776214829433,-0.24826729431719696,2018-04,0.0547810816106371,0.0547810816106371,-0.1363310882711556,0.4,0.04,0.7959183673469388,0.3333333333333333,1.0,1.0,0.5918367346938775,0.16,0.44,0.12,0.16,0.22,0.0625
2018-05-31,ADANIENT.NS,76.44223022460938,77.63616180419922,79.721435546875,77.15494537353516,79.56102752685547,7144834.0,-0.06491480446379927,-0.3118690790882068,-0.05800000451282883,0.23512151068548115,0.5901407253351686,0.48810809255147297,0.626020350398556,42.285029139487165,0.4465784345018551,0.30238701587022404,3.9167433099046507,-52.069736783532775,-0.3507518321719538,2018-05,-0.1363310882711556,-0.1363310882711556,-0.0648760069928088,0.26,0.02,0.32,0.6041666666666666,1.0,1.0,0.02,0.24,0.58,0.28,0.1,0.26,0.020833333333333332
2018-06-29,ADANIENT.NS,71.48296356201172,72.59944152832031,73.27313995361328,70.64249420166016,70.64249420166016,9766020.0,-0.06487600699280882,-0.17194434128699376,-0.197142935732035,0.022299857851076688,0.5719718550754563,0.4963702053104012,0.7382838065214499,37.239782787738484,-1.1998001577981738,0.09544652454959655,4.0010168686697885,-139.39185483651627,-0.3928724608480344,2018-06,-0.0648760069928088,-0.0648760069928088,0.7326485164762153,0.2,0.02,0.06,0.22916666666666666,1.0,1.0,0.1,0.14,0.46,0.18,0.1,0.18,0.020833333333333332
2018-07-31,ADANIENT.NS,123.85485076904295,125.40486145019533,127.16931915283205,122.58172607421876,124.12162017822266,13956426.0,0.8662462280252905,0.5510220908751124,0.0820150875155079,0.6753686111612784,0.5810921390181624,0.5347836807543731,1.990758077568527,81.50451462009178,3.720664000125769,0.8390385605234442,6.633593884147223,103.28439903514682,-0.0187728361527012,2018-07,0.7326485164762153,0.7326485164762153,0.1524686330822602,1.0,1.0,0.64,0.8958333333333334,1.0,1.0,0.96,1.0,0.7,0.52,0.2,0.58,0.7291666666666666
2018-08-31,ADANIENT.NS,142.73883056640625,144.52517700195312,146.6746063232422,142.6644744873047,144.36477661132812,22107612.0,0.15246863308226022,0.8899252851217658,0.3070253437278365,1.2366120386794242,0.5818320115371907,0.522263456108899,1.3718039290879913,72.93261030846755,-0.13583378685141057,0.9084238831523583,6.962956941542258,129.81796445929749,-0.019373042448018962,2018-08,0.1524686330822602,0.1524686330822602,-0.0963511589890333,0.92,1.0,0.84,0.9791666666666666,1.0,1.0,0.9,0.9,0.32,0.74,0.22,0.74,0.6875
2018-09-28,ADANIENT.NS,128.98577880859375,130.60000610351562,143.39999389648438,125.5999984741211,142.64999389648438,11876058.0,-0.11385758634404186,0.7738568636445475,0.5035099843596551,0.9746306157478741,0.7245455760704114,0.5698839922335553,1.300180116128559,43.250037251138956,-2.7969330515376605,0.10006060335346356,10.58734985367241,-106.82669594662592,-0.20219916829957074,2018-09,-0.0963511589890333,-0.0963511589890333,0.3016844957869269,0.28,1.0,0.98,0.9791666666666666,1.0,1.0,0.66,0.52,0.5,0.42,0.32,0.44,0.2708333333333333
2018-10-31,ADANIENT.NS,167.89878845214844,170.0,173.8000030517578,164.6999969482422,167.0,10254679.0,0.3016844957869269,0.3439500528191657,0.8742319098644789,1.4505842718199675,0.6493763354498546,0.5754528507450722,0.4823864948979186,64.11985569704116,1.1545481066758496,0.750925650890229,9.567302611274515,71.719870415065,-0.012202337642774341,2018-10,0.3016844957869269,0.3016844957869269,-0.0294118689515936,1.0,0.98,1.0,1.0,1.0,1.0,0.02,0.96,0.48,0.78,0.2,0.76,0.9591836734693877
2018-11-30,ADANIENT.NS,162.9605712890625,165.0,174.8000030517578,163.5,168.5,9405499.0,-0.023957573831151824,0.21388273473761643,0.9895829811206553,0.9248127347321009,0.6594075679998358,0.5664645719368329,0.33023923692811047,54.57598734608369,-0.3917028588903091,0.5632938189718618,7.8734039906679545,65.69989786087274,-0.06036452962727035,2018-11,-0.0294118689515936,-0.0294118689515936,-0.0242423442271866,0.24,1.0,1.0,1.0,1.0,1.0,0.02,0.5,0.26,0.4,0.22,0.5,0.84
