ticker,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
HEROMOTOCO.NS,0.029049270442087965,0.0216532331894259,0.01353472967211972,0.01370306932088963,0.01448902377951781,0.036041278476682995,0.019614939790940002,0.01629083355341819,0.01256144859622658,0.015250193539173252,0.01089588818520479,0.013206272963600873,0.013608122393158097,0.015109165108486932,0.01159769861609193,0.02182697745525141,0.014307452168594432,0.01645420979658726,0.008623493113028843,0.010002137875900546,0.0655641825706397,0.02370372145359846,0.01028874676082972,0.010046299911654444,0.016407883585092552,0.011731724963758077,0.0035921531702827526,0.029031733851224803,0.010461119976788388,0.019097120794725548,0.023603862151876934,0.02332558247666769,0.013431375099082299,0.012455037639353463,0.014559238842861475,0.017293008019271913,0.015583182048699065,0.010171282561787686,0.007824810924141596,0.02508601885694604,0.011652618758062755,0.012370827828062505,0.025730022669836764,0.012030646570657024,0.016813271607628945,0.01258168481950812,0.017104976190978675,0.01574522745301025
HINDALCO.NS,0.031690775527139003,0.024266752483972844,0.009552569459457594,0.00491038601438539,0.01834689744639146,0.020291930064697834,0.020595360838877492,0.018404447867627637,0.012767502041583431,0.018326705582428163,0.002316991894042328,0.0178214644168718,0.02823095117798937,0.0201667600888436,0.018553954058807807,0.014822658625695404,0.024049362938662906,0.020168178448666765,0.011457380186735339,0.012271556643904133,0.02370372145359846,0.07248082449759045,0.004019369196084228,0.014986372675430546,0.014490088881463997,0.015745214637396202,0.003749551279443802,0.03485225424418301,0.013346272138842655,0.024210352869534726,0.020123815109732032,0.012915264984106927,0.007119188754295283,0.021290897811061107,0.031145702193474595,0.020625645568454462,0.020517243436716084,0.01475963733656604,0.013772823869454609,0.034767959734290275,0.013362329826352163,0.005301211780020966,0.04992852952263414,0.013388307258409353,0.013097792114601622,0.014818763528279096,0.01449983285437816,0.018587835537780564
HINDUNILVR.NS,0.007761591427474148,0.008183034788873705,0.007357140801002306,0.011699332759539351,0.006479132021356689,0.009140475739058853,0.006551871436020299,0.0030489679483826563,0.005182963333741667,0.004150469539824369,0.014164867583015387,0.0082451874798566,0.003921381920615585,0.0010850019481458638,0.002119499751818905,0.007603437962182947,0.005815651586783408,0.006330078065477984,0.005085820649582333,0.005783544180077296,0.01028874676082972,0.004019369196084228,0.036919381738366036,0.005846514965796456,0.0016124603481894428,0.006656156369358638,0.009278544040259287,0.008955083504310266,0.008533741138887914,0.002598933079866238,0.011161616209608307,0.008884261076580462,0.017276679482340882,0.007879739971187653,0.0027279069862738707,0.011883211079984388,0.005048206126477812,0.007170597809169485,0.001573549759660886,0.008755637039136031,0.004868933001431576,0.013002450099279222,0.00646072731563535,0.00670365789088132,0.004655486744487629,0.006741116154447915,0.008988312374873478,0.0021343155195373315
ICICIBANK.NS,0.019489581337355247,0.01649887056160544,0.010543373716310202,0.00783138795248164,0.012369398863822321,0.013273874830517427,0.012719466221399904,0.01330197547114801,0.010583013571921204,0.01011349343397036,0.00435101588819958,0.006603888347691042,0.009605303825734579,0.006163185786361511,0.008535547613087942,0.01090683073978755,0.011632703128429641,0.01111192905282971,0.012930864289519645,0.013179539849270495,0.010046299911654444,0.014986372675430546,0.005846514965796456,0.030895927723703066,-0.002596717633299058,0.008049453714823856,0.004670016572357133,0.014388616506807873,0.009791191793843029,0.012104836659354681,0.014046673766175551,0.007312205226790918,0.00836279084299203,0.01026421358693712,0.009303856759712095,0.012016947081205652,0.00834362327596479,0.011831139999152404,0.007404963489847151,0.01945119421396623,0.010358602804613823,0.008299417998001497,0.014987435039124291,0.0062332906741311275,0.006637063272148351,0.006701133797143661,0.01093069520217832,0.006950669182714404
INDUSINDBK.NS,0.023166127834324608,0.022723817453293705,0.010614470280712109,0.006453899967177703,0.014166726010572981,0.013372277580323803,0.014145528826241443,0.011059886327307918,0.006545147034369618,0.013823681584372239,-0.0015746505654884013,0.014379723474153182,0.010494201535496501,0.01912605611581765,0.01310564490191507,0.012102080683594165,0.009171240544367461,0.005369754940111265,0.0034448205350291958,0.005508890746445574,0.016407883585092552,0.014490088881463997,0.0016124603481894428,-0.002596717633299058,0.14993739270325926,0.013060880866067931,-0.003931738577563512,0.015115590477203393,0.006593181332847893,0.011075558414445628,0.022270256821639686,0.01159693948577902,0.004215774831721355,0.007893534716137632,0.010947133764425259,0.017053890387128314,0.009566863455084805,0.014414376541199505,0.013851001316462365,0.017074905981915807,0.007287533612993915,0.004744695053604227,0.024143832933525355,0.008454957099198277,0.010871264772229685,0.011936224596272343,0.01366975091324307,0.016342326704861423
INFY.NS,0.017683498794879397,0.011742723920187636,0.008639592673195261,0.004608015576796801,0.014164407558002114,0.013124313119148768,0.01498827060745249,0.008717268605226603,0.011403496162876158,0.009913979819616428,0.007532016847199532,0.00818611237074102,0.00650668631858996,0.011139663838211487,0.012713011021779044,0.007806921136722391,0.012169339872707546,0.0455135362071351,0.008200271559878305,0.009040698536751837,0.011731724963758077,0.015745214637396202,0.006656156369358638,0.008049453714823856,0.013060880866067931,0.06630367372749649,0.0021742853129715326,0.01738947762218231,0.006731405402049248,0.015619828093682068,0.018221833648085016,0.00838882507195243,0.00918288201312221,0.008574994687375194,0.011176268418049806,0.00879564673590622,0.011845465838974598,0.009261565344106716,0.007961658629719289,0.018735018860519904,0.005949299214396696,0.012517315582598568,0.017007201192010893,0.03919025080867579,0.0465282135117668,0.009788138345556224,0.005417937452844429,0.04294965988835319
ITC.NS,0.010252144231523534,0.009105345661394978,0.002494000002923695,0.006997091971411484,0.007290533973727623,0.0028026755479901196,0.009262101410540131,0.007253288996923045,0.006740681822924563,0.008376624459087803,0.008614170170778422,0.006779204101136493,0.004356171532261631,0.0018080734149210785,0.0036078214444087015,0.0057218851387558995,0.006002405368422955,0.005801375839961293,0.00592045585869548,0.0042288386350764606,0.0035921531702827526,0.003749551279443802,0.009278544040259287,0.004670016572357133,-0.003931738577563512,0.0021742853129715326,0.03502576692830001,0.005680132097424289,0.0092755039991681,0.005416857035552439,0.006152790763196,0.0036607974569235315,0.0092507286484408,0.004338581789637008,0.00535705427393462,0.007691813528480985,0.008992330638418427,0.004160702998822463,0.0034670833734955003,0.0083585790233745,0.0024870362898757287,0.008301695716471352,0.005163037852051476,0.0030671110026226633,0.003209694807352276,0.0053599906390386625,0.005166636132950303,3.435050287818763e-05
JSWSTEEL.NS,0.03511111582852504,0.02557298110143696,0.01335056761136119,0.00818989143876799,0.023043665246773773,0.025451175921566052,0.018914450959346085,0.017019018606407116,0.013625015158137207,0.02458194128471001,0.011304717661592061,0.01691921172896442,0.017546156337782615,0.01724805994002059,0.016003179356145397,0.02343219929030298,0.02735393630505676,0.020869043320554333,0.01265300452768223,0.01605976575009851,0.029031733851224803,0.03485225424418301,0.008955083504310266,0.014388616506807873,0.015115590477203393,0.01738947762218231,0.005680132097424289,0.06096428639111225,0.018425242032322167,0.026026618372763537,0.02332205923318986,0.016203437828121683,0.015138496598853187,0.02143073299837045,0.02100251422654335,0.020751869492954142,0.01849104168869765,0.018361496554758525,0.016412655697085058,0.031246440450664787,0.01329304148025799,0.015128744046136997,0.04664865667092823,0.01271676607523941,0.014704513172746358,0.015104362092808923,0.021341170573913333,0.019085636479624895
KOTAKBANK.NS,0.017609846114444185,0.012438376110546464,0.010165328671778202,0.005429703894709582,0.01779397651351962,0.011537390534586831,0.014981490567526913,0.01781677694211537,0.01053570532977288,0.010809780160637354,0.005109637754077986,0.00695358684213665,0.008601970671479525,0.007585766515624385,0.007938860854865127,0.01234488355955591,0.013158056133514971,0.011653716338071928,0.012568968899805,0.008770123163256274,0.010461119976788388,0.013346272138842655,0.008533741138887914,0.009791191793843029,0.006593181332847893,0.006731405402049248,0.0092755039991681,0.018425242032322167,0.044086129817076894,0.015353680501728074,0.014589131793924444,0.009853383560801413,0.01106235131650353,0.010813584777293878,0.00920464137122441,0.014819165813895068,0.013074679044177728,0.010706984337240117,0.013489302397855072,0.019286707577081622,0.007901945563332693,0.00945124575666888,0.01622394155430451,0.008410500538445404,0.009789470026742688,0.00719030960733611,0.010583995273668989,0.0050082587887344075
LT.NS,0.029890243944195993,0.025016373917388667,0.010693815878137787,0.008408182541732673,0.019435282298996392,0.017658438173146114,0.016988931823446064,0.016844779691464543,0.011826950973424465,0.02040510698410199,0.006891395498073261,0.014998913319965687,0.015624802740949763,0.0156041325897072,0.015594434729425045,0.01752632673078013,0.0192226637226326,0.020265184020566932,0.012124506149377335,0.016679422207242552,0.019097120794725548,0.024210352869534726,0.002598933079866238,0.012104836659354681,0.011075558414445628,0.015619828093682068,0.005416857035552439,0.026026618372763537,0.015353680501728074,0.047979251326107655,0.016081316529590266,0.013836131682952857,0.008624868434732364,0.019035471768818066,0.016379459106904415,0.01594840080965393,0.01835353488073239,0.014822756638279226,0.017992905873084393,0.028806614925456216,0.011965546145653792,0.00881829691171288,0.03130174439479378,0.013051222267827081,0.014885595790965028,0.01366874186794217,0.013923471240167958,0.018372643966098848
M&M.NS,0.028129251260767436,0.023660019141631128,0.017531843148423522,0.012965045665057863,0.011831893755907938,0.025276912459826755,0.02165323947238293,0.01855373151794198,0.01722323695063754,0.017166809032038533,0.012320956800794248,0.015991776489242254,0.012872694196943663,0.01481035642797564,0.01675115842451537,0.018648561059573847,0.016394651891440886,0.017561864828631056,0.012302893267204903,0.011619770138027464,0.023603862151876934,0.020123815109732032,0.011161616209608307,0.014046673766175551,0.022270256821639686,0.018221833648085016,0.006152790763196,0.02332205923318986,0.014589131793924444,0.016081316529590266,0.059313439868863886,0.020313545575295563,0.01641837739013859,0.012770999194196239,0.012019522209820445,0.019192229392261267,0.01606837028080516,0.014305640707805115,0.011141119424863111,0.028772305211032752,0.014421638180225427,0.012330756953238198,0.026077469283870135,0.014580757412167845,0.016550138040540466,0.01633383029740305,0.015426375857099368,0.017213512275743297
MARUTI.NS,0.020157197963629005,0.01702977443516099,0.006976268350550324,0.01253219652019262,0.011327025806740897,0.020118720688751347,0.013914671228164697,0.01575879459228784,0.011069837373823329,0.008175403489771771,0.008836153719144002,0.01059953785409261,0.007020803823466845,0.010447655760487775,0.011522864171607557,0.01980153917487592,0.011089798722812828,0.009331533494992189,0.006818293067887748,0.007902290877235076,0.02332558247666769,0.012915264984106927,0.008884261076580462,0.007312205226790918,0.01159693948577902,0.00838882507195243,0.0036607974569235315,0.016203437828121683,0.009853383560801413,0.013836131682952857,0.020313545575295563,0.042315338034387646,0.010886547490737574,0.00888256417684342,0.005939531540883611,0.010803339898229864,0.012726932276074757,0.010106106903251335,0.007153076190128819,0.015889411724327323,0.009290669930151886,0.012932303789979772,0.01607695369755735,0.007050799726263482,0.010305904924528278,0.009731175751678377,0.012036476720163232,0.007897872672383514
NESTLEIND.NS,0.016356159879278347,0.014917466154465726,0.010811274583024364,0.01404227439469524,0.011682556903398353,0.01706105174362636,0.014128756538074515,0.011987910402550775,0.011459192979524089,0.008804403352894745,0.019793628794838272,0.007226739564946726,0.00527130040749247,0.005750483882261973,0.004423622927465479,0.012463472736543461,0.011250508264851211,0.009810460386854944,0.00474040487295622,0.009919226807869162,0.013431375099082299,0.007119188754295283,0.017276679482340882,0.00836279084299203,0.004215774831721355,0.00918288201312221,0.0092507286484408,0.015138496598853187,0.01106235131650353,0.008624868434732364,0.01641837739013859,0.010886547490737574,0.0388374724648702,0.010643002963740534,0.006019301485077672,0.012668968113714717,0.010163912992795997,0.008599539081109261,0.00662041391754272,0.014437842874399694,0.005856918383627629,0.01660258806974148,0.010821800941018,0.009787551391968158,0.010331901957375919,0.010695535046813674,0.013549764639462562,0.007589641458381176
NTPC.NS,0.02935574706474491,0.023914067627136503,0.009701328493081758,0.008878503199462935,0.018394034728587298,0.013228608707371244,0.016190134254392394,0.015527576171496714,0.007129590843258548,0.02043784618172948,0.007577765676282982,0.01530041237760252,0.020345085730068095,0.007689421762552381,0.008555052835149872,0.01218878665100512,0.016172281546306202,0.011576967965316336,0.00858755422322544,0.011361947961793468,0.012455037639353463,0.021290897811061107,0.007879739971187653,0.01026421358693712,0.007893534716137632,0.008574994687375194,0.004338581789637008,0.02143073299837045,0.010813584777293878,0.019035471768818066,0.012770999194196239,0.00888256417684342,0.010643002963740534,0.040795271267805716,0.019234907067093198,0.025172385711451813,0.015315164446364849,0.012006028953593793,0.014048295797618723,0.022056191847934063,0.010898400915669895,0.00910828657297532,0.027513604125931644,0.006744333650298058,0.007094476107896488,0.007173837896783252,0.013460489781586357,0.01156506543681527
ONGC.NS,0.02401200208865496,0.014466521386272508,0.01162437885073485,0.0014935901240566906,0.015798663474485965,0.01463752975579925,0.01478863077342947,0.012724959423621155,0.00689666687818466,0.015696664706318586,0.0029554674938909796,0.014114937463556017,0.023862965288094676,0.014199693688622964,0.013071710185657294,0.010846884816962034,0.011907198106341698,0.015819683197091514,0.005204666443872646,0.01229129636846115,0.014559238842861475,0.031145702193474595,0.0027279069862738707,0.009303856759712095,0.010947133764425259,0.011176268418049806,0.00535705427393462,0.02100251422654335,0.00920464137122441,0.016379459106904415,0.012019522209820445,0.005939531540883611,0.006019301485077672,0.019234907067093198,0.05541197927800896,0.012500483381595588,0.013353025893560617,0.01114535894272226,0.014641124084097849,0.02087431543847574,0.007996290192399506,0.004733677522230256,0.029042515961769426,0.011120928929485917,0.015562355469498163,0.007988459991511376,0.008290532753827393,0.017080256603249397
POWERGRID.NS,0.03176572024501659,0.024796714915553138,0.010476424380137964,0.010034617780434834,0.01398799499560267,0.014064414462775595,0.018412683587718547,0.012785949093892414,0.011433099606157102,0.016826518088123854,0.008532023250370903,0.015285412785474444,0.014030424089646264,0.011165041573869534,0.007166456320420304,0.013381613828036291,0.014768162412387667,0.011282576954672717,0.012675077859327222,0.012352220022831224,0.017293008019271913,0.020625645568454462,0.011883211079984388,0.012016947081205652,0.017053890387128314,0.00879564673590622,0.007691813528480985,0.020751869492954142,0.014819165813895068,0.01594840080965393,0.019192229392261267,0.010803339898229864,0.012668968113714717,0.025172385711451813,0.012500483381595588,0.05065019053072198,0.016015046840729723,0.01197202943337053,0.009402443014707933,0.02488026887685864,0.012247554311956833,0.0094234061667127,0.023058507736774612,0.008015553527255031,0.004609762440179304,0.006672727306720914,0.013934764068374596,0.01175316696078481
RELIANCE.NS,0.02440577872179533,0.02578912920433747,0.010606817591047969,0.011824583833406203,0.014847180361581211,0.016433051698435112,0.017711736733976698,0.012856506641502933,0.014495207625300929,0.019516257131279767,0.005030756387461789,0.014700434586869935,0.014399719344464554,0.010806094868030462,0.012431885155616374,0.014183500876886461,0.014279791214935115,0.014499149156591876,0.01301184061034001,0.009577483973172478,0.015583182048699065,0.020517243436716084,0.005048206126477812,0.00834362327596479,0.009566863455084805,0.011845465838974598,0.008992330638418427,0.01849104168869765,0.013074679044177728,0.01835353488073239,0.01606837028080516,0.012726932276074757,0.010163912992795997,0.015315164446364849,0.013353025893560617,0.016015046840729723,0.04226874829394977,0.013828142032865013,0.012940539976717142,0.01755968802888069,0.011592336596150521,0.011591209027973516,0.021999561716899763,0.011605813859340024,0.011546500050529809,0.009154682476252163,0.01090901419736934,0.014038793453797811
SBILIFE.NS,0.019859268791930822,0.017711769448386358,0.009089131617573434,0.008171605243004674,0.011955470862539137,0.011345994962578501,0.011958689289183574,0.010066260133282046,0.01103023201859857,0.014580484495159089,0.00307516489548796,0.014564612708732301,0.009394964909867824,0.007400646955820667,0.009470350355227216,0.012576520590720165,0.016787381710324102,0.01204908110766793,0.009693469969931133,0.02050474411772081,0.010171282561787686,0.01475963733656604,0.007170597809169485,0.011831139999152404,0.014414376541199505,0.009261565344106716,0.004160702998822463,0.018361496554758525,0.010706984337240117,0.014822756638279226,0.014305640707805115,0.010106106903251335,0.008599539081109261,0.012006028953593793,0.01114535894272226,0.01197202943337053,0.013828142032865013,0.03946239900691961,0.010687602984180191,0.01804195320394309,0.009914127785262112,0.009858056912630407,0.020344015093965488,0.007835593467964433,0.011628806777217771,0.008353421369573427,0.013904254186056024,0.00842894068466551
SBIN.NS,0.027224511314683224,0.020297222093071655,0.010463143004422484,0.007721896969215365,0.017961218977163382,0.010643297793481384,0.015175531470285922,0.01652145903113446,0.008600553711833573,0.01633074108665699,0.0032607199355489396,0.012445803921331029,0.011284809985690022,0.013633057926210085,0.013906141918105954,0.013786992280900247,0.01502499670101364,0.009309652103185632,0.008052760409692055,0.010932251624837231,0.007824810924141596,0.013772823869454609,0.001573549759660886,0.007404963489847151,0.013851001316462365,0.007961658629719289,0.0034670833734955003,0.016412655697085058,0.013489302397855072,0.017992905873084393,0.011141119424863111,0.007153076190128819,0.00662041391754272,0.014048295797618723,0.014641124084097849,0.009402443014707933,0.012940539976717142,0.010687602984180191,0.03982200770123235,0.027535871005863306,0.006844069803116296,0.012419355260190886,0.01925784718125646,0.007473164133277684,0.010570977808856519,0.008753814088609872,0.01171285770717471,0.00956510787467975
SHRIRAMFIN.NS,0.04802438955115489,0.03562011427743874,0.019847812412210314,0.01254899891400633,0.032106611582751125,0.02767112603899763,0.032322389247152486,0.036304949233484644,0.016306350521813735,0.025217518504155125,0.008545102335982562,0.021088968647288674,0.023879122497533652,0.021511084970976892,0.02150816158363079,0.021847407031699646,0.028877214029264645,0.021326284073995564,0.023117510530657255,0.02431346006017229,0.02508601885694604,0.034767959734290275,0.008755637039136031,0.01945119421396623,0.017074905981915807,0.018735018860519904,0.0083585790233745,0.031246440450664787,0.019286707577081622,0.028806614925456216,0.028772305211032752,0.015889411724327323,0.014437842874399694,0.022056191847934063,0.02087431543847574,0.02488026887685864,0.01755968802888069,0.01804195320394309,0.027535871005863306,0.10265245098790446,0.016130809076656222,0.016882497332378985,0.0354982061388219,0.01347256001135304,0.012357683242368958,0.015322005628419939,0.021595258916978614,0.013471574440797085
SUNPHARMA.NS,0.021114405940469313,0.015928194638123835,0.01094980367774106,0.00991712802613601,0.008202410948153221,0.012171765703272332,0.0093181229092875,0.007203374901905126,0.012003385572919753,0.010913098094039626,0.005929048335790241,0.01706351704347553,0.007883345666257728,0.018500497833660798,0.01659956741236373,0.007873756135168775,0.011362541491121593,0.00942345556631914,0.005078796628782796,0.007651352623600194,0.011652618758062755,0.013362329826352163,0.004868933001431576,0.010358602804613823,0.007287533612993915,0.005949299214396696,0.0024870362898757287,0.01329304148025799,0.007901945563332693,0.011965546145653792,0.014421638180225427,0.009290669930151886,0.005856918383627629,0.010898400915669895,0.007996290192399506,0.012247554311956833,0.011592336596150521,0.009914127785262112,0.006844069803116296,0.016130809076656222,0.03998828066925247,0.01007517868677904,0.01631531197524976,0.007061169861335722,0.006865353757989268,0.009464298601622897,0.007097052304982157,0.006890266375248976
TATACONSUM.NS,0.022234071355282357,0.015534395981993297,0.012727460226991455,0.012284144936936752,0.012362796241044456,0.015152952532678867,0.010683766847846906,0.007920831904593861,0.012227298446813998,0.015200323454789597,0.017208003246108623,0.007684758975460436,0.002519731746336269,0.007746388965919558,0.008144547128911625,0.013495166262114769,0.013646890134867353,0.008861264653080863,0.009714951803324084,0.011106211841392226,0.012370827828062505,0.005301211780020966,0.013002450099279222,0.008299417998001497,0.004744695053604227,0.012517315582598568,0.008301695716471352,0.015128744046136997,0.00945124575666888,0.00881829691171288,0.012330756953238198,0.012932303789979772,0.01660258806974148,0.00910828657297532,0.004733677522230256,0.0094234061667127,0.011591209027973516,0.009858056912630407,0.012419355260190886,0.016882497332378985,0.01007517868677904,0.04618969181284541,0.010849596053894595,0.008385104886639249,0.010683537229950222,0.013826894658505694,0.010654446732857325,0.009239159017272121
TATASTEEL.NS,0.04102531679900325,0.03428108796871077,0.010359907390893205,0.0075974724369504325,0.02367201112804162,0.02609848311468488,0.02209855452547527,0.01991721293642764,0.012789452892491646,0.02840955152974156,0.009685587368787251,0.020190842911807456,0.026212431233841055,0.020271939983362134,0.018596208962256017,0.01977676369556463,0.027769559344037437,0.023417129074331352,0.010778421697670827,0.016967339840995136,0.025730022669836764,0.04992852952263414,0.00646072731563535,0.014987435039124291,0.024143832933525355,0.017007201192010893,0.005163037852051476,0.04664865667092823,0.01622394155430451,0.03130174439479378,0.026077469283870135,0.01607695369755735,0.010821800941018,0.027513604125931644,0.029042515961769426,0.023058507736774612,0.021999561716899763,0.020344015093965488,0.01925784718125646,0.0354982061388219,0.01631531197524976,0.010849596053894595,0.08046912210536084,0.014316913902440944,0.016021632229797408,0.016042435800539837,0.022879077620981875,0.021689330264412894
TCS.NS,0.014608262797723138,0.010158524787105194,0.008835185922005124,0.007881833505087832,0.010429030375046252,0.01066098834802742,0.013250488704887285,0.00868956747557668,0.009616049197184284,0.010884988521663723,0.007924633907919325,0.0075809761171566166,0.00847830885447927,0.01005340332017061,0.009400289835051069,0.00486886982624856,0.009881474104502234,0.03514818100402164,0.0062825319860045714,0.00886939720327784,0.012030646570657024,0.013388307258409353,0.00670365789088132,0.0062332906741311275,0.008454957099198277,0.03919025080867579,0.0030671110026226633,0.01271676607523941,0.008410500538445404,0.013051222267827081,0.014580757412167845,0.007050799726263482,0.009787551391968158,0.006744333650298058,0.011120928929485917,0.008015553527255031,0.011605813859340024,0.007835593467964433,0.007473164133277684,0.01347256001135304,0.007061169861335722,0.008385104886639249,0.014316913902440944,0.04584002462506665,0.036182197938700145,0.008373465593797015,0.00664836409813759,0.033602356976393605
TECHM.NS,0.015675148560278008,0.010171096190940532,0.006464273419526768,0.003269840877346579,0.012792413488254236,0.016638647326849963,0.013487898782597917,0.006394778332151582,0.012026868809792243,0.011707420201303866,0.004960567007286499,0.007335885544857995,0.00659771689847776,0.01440262954534397,0.009470830993667087,0.009203344109597,0.010869483329359142,0.042706590873669896,0.005510955735257761,0.00903950603121258,0.016813271607628945,0.013097792114601622,0.004655486744487629,0.006637063272148351,0.010871264772229685,0.0465282135117668,0.003209694807352276,0.014704513172746358,0.009789470026742688,0.014885595790965028,0.016550138040540466,0.010305904924528278,0.010331901957375919,0.007094476107896488,0.015562355469498163,0.004609762440179304,0.011546500050529809,0.011628806777217771,0.010570977808856519,0.012357683242368958,0.006865353757989268,0.010683537229950222,0.016021632229797408,0.036182197938700145,0.06602854762356108,0.006893661575732503,0.006502420544890713,0.037625542507621554
TITAN.NS,0.01615721535493369,0.012872584622906223,0.00856313097283257,0.00529265601649039,0.0077370061933023345,0.014651830500707518,0.011141240754969474,0.01002301246549562,0.012492739134841094,0.014027814303714237,0.010316066626326304,0.009469066816992514,0.008215341266619203,0.009790550898342128,0.009040019844138922,0.009797022518309976,0.010184630676371813,0.010675753778001137,0.004561396965045999,0.008012652944725963,0.01258168481950812,0.014818763528279096,0.006741116154447915,0.006701133797143661,0.011936224596272343,0.009788138345556224,0.0053599906390386625,0.015104362092808923,0.00719030960733611,0.01366874186794217,0.01633383029740305,0.009731175751678377,0.010695535046813674,0.007173837896783252,0.007988459991511376,0.006672727306720914,0.009154682476252163,0.008353421369573427,0.008753814088609872,0.015322005628419939,0.009464298601622897,0.013826894658505694,0.016042435800539837,0.008373465593797015,0.006893661575732503,0.04139852116500315,0.007804031706495927,0.009897694399665539
ULTRACEMCO.NS,0.023228996789971583,0.01838229011451428,0.011346393656251725,0.011595774062644346,0.01335676704236548,0.015036474519988633,0.014518864841427503,0.013553903453697596,0.00830344796158602,0.01412974903758003,0.007420331736887547,0.011264745880175389,0.01040521894977986,0.009829867618346318,0.007373506282391251,0.01353114689010056,0.021883889698719242,0.009354522169834196,0.009339478946569607,0.011880504221093312,0.017104976190978675,0.01449983285437816,0.008988312374873478,0.01093069520217832,0.01366975091324307,0.005417937452844429,0.005166636132950303,0.021341170573913333,0.010583995273668989,0.013923471240167958,0.015426375857099368,0.012036476720163232,0.013549764639462562,0.013460489781586357,0.008290532753827393,0.013934764068374596,0.01090901419736934,0.013904254186056024,0.01171285770717471,0.021595258916978614,0.007097052304982157,0.010654446732857325,0.022879077620981875,0.00664836409813759,0.006502420544890713,0.007804031706495927,0.03489952129332722,0.008933025802479259
WIPRO.NS,0.023080838240169606,0.016077741185734077,0.010613233703944864,0.00543493106387852,0.00861796983463183,0.01664172000631723,0.011351158264317665,0.006435679856610336,0.009663708545895693,0.015099875861794447,0.006060609244101453,0.010535312348273146,0.009857742497756158,0.017714102484877696,0.012478371325878266,0.009385099758549412,0.013427005920386901,0.03650089310963009,0.005454599332691197,0.009375261042244294,0.01574522745301025,0.018587835537780564,0.0021343155195373315,0.006950669182714404,0.016342326704861423,0.04294965988835319,3.435050287818763e-05,0.019085636479624895,0.0050082587887344075,0.018372643966098848,0.017213512275743297,0.007897872672383514,0.007589641458381176,0.01156506543681527,0.017080256603249397,0.01175316696078481,0.014038793453797811,0.00842894068466551,0.00956510787467975,0.013471574440797085,0.006890266375248976,0.009239159017272121,0.021689330264412894,0.033602356976393605,0.037625542507621554,0.009897694399665539,0.008933025802479259,0.06254443561809585
